Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
98.0,Paolo Banchero,23.0,ORL,PF,33.0,33.0,1115.0,7.6,16.7,0.453,1.1,4.0,0.276,6.5,12.7,0.509,0.486,6.1,8.1,0.76,1.1,8.2,9.3,5.3,0.7,0.7,3.1,2.3,22.3,
99.0,OG Anunoby,28.0,NYK,PF,34.0,33.0,1111.0,5.9,13.0,0.453,2.0,6.0,0.339,3.8,6.9,0.551,0.531,3.3,4.1,0.803,1.6,4.5,6.1,2.5,1.8,0.8,2.3,2.8,17.1,
100.0,Nikola JokiÄ,30.0,DEN,C,32.0,32.0,1106.0,11.0,18.2,0.605,2.2,5.0,0.435,8.9,13.2,0.67,0.665,6.6,7.7,0.853,3.2,9.5,12.7,11.4,1.4,0.8,3.7,2.9,30.9,
101.0,Kyle Kuzma,30.0,MIL,PF,42.0,18.0,1102.0,6.5,13.1,0.493,1.2,4.0,0.314,5.2,9.2,0.569,0.54,2.9,4.0,0.73,1.2,5.1,6.4,3.0,0.8,0.7,2.1,3.0,17.1,
102.0,Deandre Ayton,27.0,LAL,C,38.0,38.0,1096.0,7.9,11.5,0.681,0.0,0.0,,7.9,11.5,0.681,0.681,1.4,2.2,0.636,3.1,7.8,10.8,1.1,0.9,1.2,1.9,2.9,17.1,
103.0,Zach LaVine,30.0,SAC,SG,34.0,33.0,1096.0,7.7,15.8,0.486,3.0,7.5,0.399,4.7,8.3,0.565,0.581,3.4,3.9,0.866,0.2,2.9,3.1,2.6,0.8,0.3,2.2,2.4,21.7,
104.0,De'Andre Hunter,28.0,CLE,SF,41.0,23.0,1081.0,6.3,15.1,0.42,2.3,7.4,0.306,4.1,7.7,0.53,0.496,3.9,4.4,0.879,0.9,4.9,5.9,2.9,0.9,0.2,2.3,3.5,18.8,
105.0,Keldon Johnson,26.0,SAS,SF,45.0,0.0,1079.0,7.6,13.7,0.556,1.9,4.6,0.406,5.7,9.1,0.632,0.624,3.1,3.9,0.788,2.8,6.2,9.0,2.0,1.1,0.2,1.4,2.9,20.2,
106.0,Anfernee Simons,26.0,BOS,SG,44.0,0.0,1078.0,7.2,16.7,0.433,3.8,9.6,0.394,3.4,7.1,0.486,0.546,2.0,2.3,0.884,0.8,2.8,3.6,3.6,0.7,0.2,1.7,2.4,20.2,
107.0,Jarace Walker,22.0,IND,PF,46.0,14.0,1075.0,5.0,13.0,0.381,2.4,6.7,0.363,2.5,6.3,0.401,0.476,2.4,3.2,0.768,0.6,5.9,6.5,3.0,1.1,0.5,2.3,2.6,14.8,
108.0,Moses Moody,23.0,GSW,SG,44.0,33.0,1073.0,5.3,12.4,0.43,3.3,8.3,0.394,2.1,4.2,0.5,0.561,1.8,2.3,0.797,1.2,3.3,4.5,2.2,1.4,0.9,1.3,2.9,15.8,
109.0,Reed Sheppard,21.0,HOU,SG,43.0,4.0,1073.0,6.9,15.8,0.44,3.7,9.0,0.407,3.3,6.8,0.485,0.556,1.3,1.7,0.769,0.5,3.1,3.6,4.5,2.0,0.7,1.7,2.9,18.9,
110.0,Cedric Coward,22.0,MEM,SG,40.0,27.0,1065.0,6.9,14.5,0.473,2.2,6.2,0.348,4.7,8.3,0.567,0.548,3.1,3.6,0.85,2.0,6.7,8.7,3.9,0.7,0.5,2.3,2.7,19.0,
111.0,Kyshawn George,22.0,WAS,SF,34.0,34.0,1065.0,6.5,14.1,0.459,2.5,6.4,0.397,4.0,7.7,0.511,0.549,2.4,3.1,0.772,1.1,5.5,6.6,5.7,1.2,1.0,3.5,4.7,17.9,
112.0,Jamal Shead,23.0,TOR,PG,47.0,7.0,1049.0,3.9,10.6,0.366,1.9,5.8,0.333,2.0,4.8,0.404,0.456,1.9,2.4,0.789,0.6,2.4,3.0,9.1,1.6,0.2,2.2,3.4,11.6,
113.0,Neemias Queta,26.0,BOS,C,42.0,42.0,1047.0,6.3,9.5,0.657,0.0,0.1,0.0,6.3,9.4,0.667,0.657,2.3,3.5,0.657,4.3,7.5,11.8,2.0,1.3,1.9,1.4,4.1,14.8,
114.0,Bobby Portis,30.0,MIL,PF,44.0,6.0,1042.0,7.9,16.3,0.486,3.0,6.5,0.465,4.9,9.9,0.5,0.578,1.0,1.4,0.75,1.9,7.9,9.8,2.2,0.8,0.2,1.5,2.6,19.9,
115.0,Kawhi Leonard,34.0,LAC,SF,31.0,31.0,1039.0,10.4,21.0,0.497,3.1,7.8,0.4,7.3,13.2,0.554,0.571,6.2,6.6,0.942,1.0,5.7,6.7,3.7,2.4,0.7,2.3,1.5,30.2,
116.0,Kel'el Ware,21.0,MIA,C,43.0,27.0,1023.0,7.0,12.9,0.54,1.8,4.3,0.415,5.2,8.6,0.602,0.609,1.9,2.3,0.815,4.9,9.9,14.8,0.8,1.3,1.7,1.5,2.4,17.6,
117.0,Tre Jones,26.0,CHI,PG,38.0,20.0,1020.0,5.9,10.7,0.55,0.7,2.3,0.328,5.1,8.4,0.609,0.584,4.1,4.9,0.848,0.8,3.1,4.0,7.8,1.8,0.2,1.8,1.9,16.6,
118.0,Devin Vassell,25.0,SAS,SG,32.0,32.0,1020.0,5.9,14.0,0.422,3.0,7.9,0.379,2.9,6.1,0.477,0.529,2.1,2.4,0.868,0.5,4.0,4.6,2.7,1.0,0.5,1.1,2.3,16.9,
119.0,Jalen Duren,22.0,DET,C,36.0,36.0,1019.0,8.9,14.2,0.627,0.0,0.0,,8.9,14.2,0.627,0.627,4.9,6.7,0.723,5.0,8.7,13.7,2.2,1.1,1.1,2.7,3.9,22.7,
120.0,Draymond Green,35.0,GSW,PF,38.0,38.0,1014.0,4.3,10.0,0.426,2.0,5.9,0.331,2.3,4.1,0.56,0.523,1.2,1.7,0.694,1.0,6.7,7.8,7.1,1.2,1.0,3.8,4.3,11.7,
121.0,Ausar Thompson,23.0,DET,SF,39.0,38.0,1012.0,6.2,12.1,0.51,0.2,0.7,0.263,6.0,11.4,0.525,0.518,2.6,4.6,0.574,3.0,5.3,8.3,3.6,2.3,1.1,2.1,4.1,15.1,
122.0,Rui Hachimura,27.0,LAL,PF,33.0,27.0,1010.0,5.5,11.0,0.502,2.0,4.8,0.419,3.5,6.2,0.566,0.594,1.0,1.4,0.763,0.9,3.2,4.1,1.0,0.7,0.3,0.9,2.1,14.1,
123.0,Josh Giddey,23.0,CHI,PG,31.0,30.0,1010.0,7.4,15.8,0.468,2.0,5.3,0.378,5.4,10.5,0.514,0.532,4.6,6.0,0.762,1.2,8.5,9.8,9.8,1.1,0.4,3.9,1.9,21.3,
124.0,Sam Hauser,28.0,BOS,PF,43.0,15.0,1008.0,4.8,11.5,0.421,4.1,10.1,0.406,0.7,1.4,0.526,0.6,0.3,0.4,0.9,1.0,4.7,5.7,2.1,0.9,0.5,0.9,2.1,14.1,
125.0,Cam Spencer,25.0,MEM,SG,42.0,11.0,1001.0,5.9,12.2,0.484,3.5,7.5,0.464,2.4,4.7,0.515,0.627,2.8,3.1,0.919,0.7,3.4,4.1,8.3,1.0,0.1,2.2,2.4,18.1,
126.0,Josh Hart,30.0,NYK,SF,33.0,18.0,1001.0,5.4,10.8,0.498,1.9,4.7,0.4,3.5,6.1,0.574,0.585,1.6,2.0,0.789,1.9,7.2,9.1,6.1,1.5,0.4,2.6,3.1,14.2,
127.0,Moussa DiabatÃ©,24.0,CHO,C,41.0,15.0,999.0,4.5,7.2,0.625,0.0,0.0,,4.5,7.2,0.625,0.625,2.8,4.3,0.65,5.3,6.8,12.1,2.1,1.1,1.5,1.3,3.9,11.8,
128.0,P.J. Washington,27.0,DAL,PF,32.0,31.0,995.0,6.3,13.9,0.454,1.5,4.8,0.318,4.8,9.1,0.526,0.509,2.7,3.9,0.685,1.7,6.8,8.5,2.2,1.2,1.7,2.5,2.7,16.8,
129.0,Sandro Mamukelashvili,26.0,TOR,C,45.0,10.0,993.0,7.0,13.1,0.53,2.2,5.7,0.38,4.8,7.4,0.647,0.613,2.1,2.8,0.744,2.5,5.8,8.3,3.3,1.1,0.9,1.3,3.0,18.2,
130.0,Vit Krejci,25.0,ATL,PG,43.0,7.0,989.0,5.0,10.8,0.461,3.6,8.5,0.425,1.4,2.3,0.594,0.628,1.0,1.3,0.75,0.7,2.7,3.3,2.4,1.3,0.5,1.1,3.7,14.6,
131.0,Ayo Dosunmu,26.0,CHI,SG,38.0,7.0,989.0,7.4,14.4,0.511,2.7,5.8,0.459,4.7,8.6,0.547,0.604,2.6,3.1,0.857,0.9,2.8,3.7,4.9,1.0,0.4,1.6,2.4,20.0,
132.0,Kyle Filipowski,22.0,UTA,C,44.0,15.0,985.0,5.6,12.1,0.462,1.3,4.2,0.31,4.3,7.9,0.544,0.517,2.5,3.5,0.708,2.6,7.3,9.9,3.3,1.1,0.7,2.0,4.5,15.0,
133.0,Luguentz Dort,26.0,OKC,SF,36.0,36.0,978.0,3.9,10.0,0.393,2.5,7.3,0.338,1.5,2.7,0.541,0.517,0.8,0.9,0.88,1.1,3.8,4.9,1.5,1.2,0.7,1.0,4.0,11.2,
134.0,Marcus Smart,31.0,LAL,SG,34.0,27.0,968.0,4.1,10.2,0.407,2.1,6.4,0.324,2.0,3.7,0.55,0.509,2.3,2.6,0.886,0.8,3.0,3.8,3.6,1.7,0.4,2.2,3.5,12.6,
135.0,Gary Trent Jr.,27.0,MIL,SG,40.0,17.0,967.0,4.2,11.1,0.378,2.9,8.0,0.356,1.3,3.1,0.434,0.507,1.0,1.2,0.818,0.2,1.6,1.8,2.3,1.0,0.1,0.9,2.1,12.3,
136.0,Terance Mann,29.0,BRK,SG,38.0,35.0,966.0,4.0,8.8,0.447,1.2,3.5,0.337,2.8,5.3,0.521,0.515,1.7,2.1,0.821,1.8,2.9,4.7,5.3,1.1,0.4,1.5,3.7,10.8,
137.0,Spencer Jones,24.0,DEN,SF,41.0,29.0,963.0,3.4,6.7,0.514,1.5,3.9,0.394,1.9,2.8,0.68,0.628,1.0,1.5,0.634,1.8,3.0,4.8,1.3,1.4,0.6,0.9,4.3,9.4,
138.0,LaMelo Ball,24.0,CHO,PG,35.0,32.0,956.0,8.9,22.0,0.407,4.4,12.2,0.362,4.5,9.8,0.462,0.507,3.2,3.6,0.884,1.2,5.5,6.7,9.9,1.5,0.3,4.1,3.6,25.4,
139.0,Mark Williams,24.0,PHO,C,40.0,36.0,955.0,7.0,10.8,0.652,0.0,0.0,1.0,7.0,10.8,0.65,0.653,4.0,5.1,0.784,4.8,7.6,12.4,1.5,1.7,1.5,1.7,3.4,18.1,
140.0,Alex Sarr,20.0,WAS,C,34.0,34.0,955.0,8.8,17.6,0.502,1.2,3.5,0.344,7.6,14.1,0.542,0.536,3.2,4.5,0.706,2.7,6.8,9.5,3.6,1.0,2.7,2.2,2.5,22.0,
141.0,Dennis SchrÃ¶der,32.0,SAC,PG,36.0,12.0,953.0,5.9,14.2,0.414,1.9,5.6,0.345,4.0,8.7,0.459,0.481,3.7,4.5,0.815,0.7,3.5,4.2,7.4,1.0,0.2,2.5,2.3,17.4,
142.0,Jock Landale,30.0,MEM,C,41.0,21.0,949.0,7.1,13.4,0.525,1.8,4.5,0.398,5.3,9.0,0.589,0.592,2.2,3.2,0.671,4.8,5.3,10.1,2.7,0.8,0.8,1.6,3.7,18.1,
143.0,Klay Thompson,35.0,DAL,SF,42.0,8.0,931.0,6.8,17.5,0.389,4.8,12.6,0.379,2.0,4.8,0.416,0.527,0.9,1.2,0.742,0.4,3.6,4.0,2.4,0.7,0.6,1.4,1.6,19.3,
144.0,Ace Bailey,19.0,UTA,SF,38.0,27.0,930.0,6.4,14.2,0.452,2.1,6.1,0.35,4.3,8.1,0.529,0.527,1.0,1.4,0.722,2.3,2.9,5.1,2.4,1.0,0.6,1.9,3.6,16.0,
145.0,Egor DÑmin,19.0,BRK,PG,38.0,30.0,930.0,5.1,12.7,0.404,3.6,8.9,0.4,1.5,3.8,0.412,0.544,1.2,1.4,0.838,0.7,3.7,4.4,5.0,1.3,0.5,2.6,2.7,15.0,
146.0,Svi Mykhailiuk,28.0,UTA,SF,38.0,38.0,927.0,4.9,10.4,0.472,2.6,6.8,0.386,2.3,3.5,0.637,0.599,0.7,0.8,0.905,1.1,2.7,3.8,2.9,0.7,0.1,1.1,1.9,13.2,
147.0,Kevin Huerter,27.0,CHI,SF,39.0,10.0,926.0,6.5,14.2,0.459,2.4,7.8,0.313,4.1,6.4,0.636,0.545,1.6,2.0,0.769,0.7,4.7,5.5,3.9,1.2,0.9,1.8,3.0,17.1,
148.0,Miles McBride,25.0,NYK,SG,33.0,14.0,925.0,5.8,13.2,0.441,3.9,8.9,0.437,1.9,4.3,0.45,0.588,1.3,1.5,0.846,0.9,2.6,3.4,3.5,1.0,0.2,1.1,2.3,16.9,
149.0,Jarrett Allen,27.0,CLE,C,34.0,34.0,923.0,6.9,11.7,0.59,0.0,0.3,0.143,6.9,11.4,0.601,0.592,4.1,5.3,0.772,3.0,7.6,10.5,2.6,1.3,1.1,2.0,2.5,17.9,
150.0,Jusuf NurkiÄ,31.0,UTA,C,35.0,30.0,922.0,6.1,12.1,0.503,0.8,2.4,0.344,5.3,9.7,0.542,0.537,2.1,3.7,0.563,3.6,10.4,14.0,6.5,1.8,0.6,3.2,4.5,15.1,
151.0,Isaiah Stewart,24.0,DET,C,39.0,11.0,918.0,6.0,11.2,0.535,1.3,3.7,0.347,4.7,7.5,0.628,0.593,2.3,3.1,0.747,2.7,5.8,8.5,1.9,0.4,3.0,1.9,4.6,15.6,
152.0,Oso Ighodaro,23.0,PHO,PF,45.0,7.0,904.0,4.3,7.0,0.616,0.0,0.0,0.0,4.3,7.0,0.619,0.616,1.2,2.3,0.5,2.5,5.3,7.8,3.1,1.8,1.0,2.2,4.6,9.8,
153.0,Jordan Goodwin,27.0,PHO,PG,42.0,2.0,903.0,5.6,13.9,0.405,2.5,7.2,0.344,3.1,6.7,0.47,0.494,1.0,1.4,0.735,3.1,4.7,7.8,3.9,2.4,0.4,1.8,2.9,14.7,
154.0,Tre Johnson,19.0,WAS,SG,36.0,18.0,900.0,6.6,14.7,0.448,3.0,7.6,0.393,3.6,7.1,0.508,0.55,1.9,2.2,0.889,0.7,3.4,4.1,3.0,1.0,0.5,2.2,2.6,18.1,
155.0,Isaac Okoro,25.0,CHI,SG,36.0,36.0,900.0,4.5,9.6,0.471,1.5,4.4,0.333,3.0,5.2,0.589,0.548,1.7,2.2,0.778,1.6,2.4,4.0,2.1,0.9,0.7,0.9,3.8,12.2,
156.0,Jay Huff,27.0,IND,C,46.0,26.0,899.0,5.7,12.2,0.469,2.5,7.8,0.316,3.2,4.4,0.743,0.57,1.6,1.9,0.833,1.8,5.0,6.8,2.3,0.8,3.8,1.5,4.4,15.5,
157.0,Zion Williamson,25.0,NOP,PF,31.0,24.0,897.0,10.2,17.5,0.58,0.0,0.1,0.0,10.2,17.4,0.584,0.58,7.0,10.1,0.694,2.7,4.6,7.3,4.3,1.4,0.7,2.9,2.8,27.3,
158.0,Victor Wembanyama,22.0,SAS,C,31.0,22.0,894.0,10.6,20.7,0.51,2.3,6.0,0.389,8.2,14.7,0.559,0.566,7.1,8.4,0.846,2.5,11.2,13.6,3.6,1.0,3.3,3.4,3.5,30.5,
159.0,Sidy Cissoko,21.0,POR,SF,41.0,20.0,887.0,3.4,8.7,0.391,1.8,5.5,0.326,1.6,3.2,0.5,0.493,1.7,2.4,0.7,1.5,2.3,3.8,2.4,1.1,0.5,1.8,4.5,10.3,
160.0,Zaccharie Risacher,20.0,ATL,SF,36.0,36.0,887.0,6.3,13.7,0.462,2.3,6.5,0.358,4.0,7.3,0.553,0.546,1.4,2.2,0.642,1.4,3.4,4.8,2.1,1.3,0.8,1.3,3.2,16.4,
161.0,Jerami Grant,31.0,POR,PF,30.0,14.0,883.0,7.0,16.2,0.432,2.9,7.5,0.378,4.2,8.7,0.479,0.52,6.6,7.8,0.853,1.3,3.3,4.6,3.1,0.9,0.8,2.7,3.5,23.5,
162.0,Kentavious Caldwell-Pope,32.0,MEM,SG,42.0,13.0,882.0,4.8,12.0,0.401,2.0,6.1,0.336,2.8,5.9,0.469,0.486,2.4,2.5,0.935,0.7,3.6,4.2,5.0,1.4,0.3,2.1,1.8,14.0,
163.0,Brice Sensabaugh,22.0,UTA,SF,42.0,9.0,878.0,7.0,15.5,0.449,2.7,8.5,0.322,4.2,7.0,0.602,0.537,3.1,3.5,0.872,1.4,3.7,5.2,2.6,1.2,0.2,2.1,3.0,19.8,
164.0,Giannis Antetokounmpo,31.0,MIL,PF,30.0,30.0,876.0,12.9,20.0,0.645,0.6,1.6,0.395,12.3,18.5,0.666,0.66,8.1,12.2,0.658,3.5,8.9,12.4,6.9,1.1,0.9,4.1,3.2,34.5,
165.0,Luke Kornet,30.0,SAS,C,36.0,22.0,874.0,4.8,7.2,0.667,0.0,0.0,,4.8,7.2,0.667,0.667,2.6,3.2,0.821,4.5,5.6,10.1,2.9,0.7,2.0,0.7,3.0,12.2,
166.0,Kris Murray,25.0,POR,SF,34.0,11.0,874.0,3.2,7.2,0.446,0.8,3.2,0.256,2.4,4.0,0.598,0.503,1.3,1.7,0.738,2.5,3.1,5.6,1.7,1.6,0.6,1.3,2.8,8.5,
167.0,Maxime Raynaud,22.0,SAC,C,38.0,24.0,873.0,6.5,12.0,0.541,0.4,1.2,0.3,6.1,10.8,0.569,0.557,1.9,2.6,0.714,2.8,7.3,10.1,1.8,0.7,0.7,1.5,4.0,15.3,
168.0,Tristan Da Silva,24.0,ORL,SF,38.0,14.0,872.0,5.5,12.6,0.439,2.4,6.3,0.379,3.1,6.3,0.5,0.534,1.3,1.6,0.842,1.2,4.3,5.6,1.8,1.3,0.3,1.4,2.0,14.8,
169.0,LeBron James,41.0,LAL,SF,26.0,26.0,865.0,9.0,17.7,0.508,1.7,5.2,0.331,7.3,12.5,0.581,0.556,4.7,6.3,0.742,0.7,5.7,6.5,7.5,1.2,0.7,3.1,1.5,24.3,
170.0,Nicolas Batum,37.0,LAC,PF,43.0,4.0,864.0,2.7,6.8,0.393,2.5,6.5,0.394,0.1,0.3,0.375,0.58,0.4,0.5,0.818,0.7,3.9,4.6,1.4,1.5,0.7,1.1,3.0,8.2,
171.0,Brandon Williams,26.0,DAL,PG,39.0,11.0,864.0,7.0,15.4,0.455,0.8,4.1,0.192,6.2,11.3,0.552,0.481,5.1,6.5,0.787,0.9,3.8,4.7,6.0,1.8,0.4,3.2,2.8,19.9,
172.0,Jordan Clarkson,33.0,NYK,SG,44.0,0.0,859.0,6.5,15.4,0.425,2.4,7.4,0.33,4.1,8.0,0.513,0.504,2.1,2.6,0.778,1.5,1.9,3.4,2.4,0.9,0.3,2.0,3.5,17.6,
173.0,Ron Holland,20.0,DET,SF,41.0,5.0,857.0,5.3,12.6,0.418,1.1,4.5,0.243,4.2,8.1,0.516,0.462,2.8,3.6,0.776,1.9,5.6,7.5,2.4,2.4,0.6,2.4,3.7,14.4,
174.0,Isaiah Collier,21.0,UTA,PG,37.0,5.0,857.0,5.1,10.1,0.508,0.8,2.2,0.34,4.4,7.9,0.556,0.546,2.8,4.2,0.653,0.6,3.0,3.6,10.2,1.1,0.5,3.6,3.5,13.8,
175.0,Pelle Larsson,24.0,MIA,SG,37.0,24.0,857.0,5.3,11.1,0.473,1.4,4.5,0.311,3.9,6.6,0.582,0.536,2.7,3.7,0.739,1.2,3.3,4.5,5.1,0.8,0.3,1.4,2.9,14.6,
176.0,Cameron Johnson,29.0,DEN,SF,28.0,28.0,857.0,4.7,10.3,0.461,2.3,5.3,0.429,2.5,5.0,0.496,0.571,2.0,2.4,0.81,0.8,3.4,4.2,2.8,0.7,0.3,1.1,2.6,13.7,
177.0,Josh Okogie,27.0,HOU,SG,43.0,27.0,855.0,3.5,8.0,0.444,1.7,4.3,0.396,1.9,3.7,0.5,0.55,1.3,2.0,0.646,2.0,2.9,4.9,1.6,1.8,0.4,1.3,2.9,10.1,
178.0,Franz Wagner,24.0,ORL,SF,26.0,26.0,854.0,8.3,17.3,0.482,1.6,4.5,0.368,6.7,12.9,0.521,0.529,6.0,7.3,0.826,1.7,5.0,6.7,3.9,1.2,0.4,2.0,2.5,24.3,
179.0,Malik Monk,27.0,SAC,SG,38.0,0.0,851.0,7.1,16.0,0.444,3.2,7.6,0.422,3.9,8.4,0.465,0.545,2.3,2.7,0.859,0.5,2.8,3.3,4.1,1.1,0.5,2.3,2.6,19.8,
180.0,Caleb Love,24.0,POR,SG,38.0,1.0,850.0,6.7,17.0,0.394,3.4,10.3,0.333,3.3,6.7,0.487,0.495,1.4,1.8,0.744,0.9,3.5,4.4,4.2,0.9,0.2,2.1,1.9,18.2,
181.0,Dean Wade,29.0,CLE,PF,37.0,16.0,842.0,3.0,7.6,0.393,1.8,5.7,0.323,1.2,1.9,0.6,0.514,1.0,1.4,0.75,1.3,5.2,6.5,2.5,1.1,0.6,0.5,2.6,8.9,
182.0,Brandon Miller,23.0,CHO,SF,28.0,28.0,841.0,8.4,20.1,0.42,3.4,9.6,0.356,5.0,10.4,0.48,0.505,3.7,4.4,0.843,1.2,3.8,5.0,4.1,1.2,1.2,3.1,3.4,24.0,
183.0,Luke Kennard,29.0,ATL,SG,41.0,0.0,838.0,4.9,9.2,0.528,2.8,5.8,0.481,2.1,3.4,0.608,0.68,1.2,1.3,0.933,0.7,2.9,3.7,3.9,1.4,0.1,1.3,2.1,13.7,
184.0,Collin Sexton,27.0,CHO,SG,36.0,12.0,836.0,7.8,15.9,0.493,2.0,5.3,0.385,5.8,10.6,0.547,0.557,5.4,6.2,0.875,0.7,2.4,3.1,6.2,1.2,0.2,3.4,2.7,23.1,
185.0,Javonte Green,32.0,DET,SG,43.0,4.0,829.0,4.6,10.3,0.447,2.1,5.7,0.366,2.5,4.6,0.547,0.549,2.1,2.8,0.754,1.3,3.7,5.1,1.4,2.6,0.7,1.2,2.8,13.4,
186.0,Grayson Allen,30.0,PHO,SG,28.0,19.0,825.0,6.7,15.9,0.422,4.1,10.8,0.375,2.7,5.1,0.521,0.549,2.4,2.8,0.831,0.8,2.8,3.6,4.6,1.9,0.4,2.0,2.9,19.9,
187.0,Quinten Post,25.0,GSW,PF,46.0,31.0,817.0,6.1,13.8,0.441,3.1,9.0,0.348,3.0,4.8,0.615,0.554,0.8,1.1,0.792,2.0,6.0,8.0,2.8,0.9,1.1,1.6,4.1,16.1,
188.0,Precious Achiuwa,26.0,SAC,C,39.0,25.0,815.0,5.4,10.5,0.515,0.7,2.0,0.333,4.7,8.5,0.557,0.546,1.6,3.1,0.529,3.3,6.4,9.7,2.1,1.4,1.0,1.1,2.9,13.1,
189.0,Austin Reaves,27.0,LAL,SG,23.0,22.0,812.0,8.4,16.5,0.507,2.7,7.5,0.365,5.6,9.0,0.626,0.59,7.6,8.7,0.873,0.7,4.6,5.3,6.4,1.0,0.2,3.3,2.3,27.1,
190.0,Ryan Kalkbrenner,24.0,CHO,C,33.0,26.0,807.0,5.4,7.0,0.772,0.0,0.1,0.0,5.4,7.0,0.782,0.772,1.9,2.7,0.717,3.7,5.6,9.3,1.0,0.9,2.2,1.6,2.6,12.8,
191.0,Dominick Barlow,22.0,PHI,PF,33.0,29.0,797.0,4.8,8.8,0.552,0.6,2.3,0.26,4.2,6.5,0.653,0.585,1.9,2.4,0.778,3.3,4.4,7.6,2.0,1.4,1.0,1.4,3.3,12.2,
192.0,Collin Murray-Boyles,20.0,TOR,PF,37.0,13.0,796.0,5.4,10.0,0.536,0.7,1.9,0.349,4.7,8.1,0.581,0.57,1.5,2.4,0.642,4.3,4.3,8.5,3.3,1.4,1.2,1.9,4.4,13.0,
193.0,Darius Garland,26.0,CLE,PG,26.0,26.0,792.0,7.7,17.1,0.451,2.7,7.5,0.36,5.0,9.7,0.521,0.529,3.1,3.6,0.861,0.5,2.3,2.9,8.2,1.0,0.1,3.3,2.2,21.2,
194.0,Ryan Dunn,23.0,PHO,SF,38.0,11.0,791.0,4.5,9.9,0.452,1.4,4.5,0.313,3.0,5.4,0.568,0.523,0.8,1.2,0.692,2.8,5.0,7.7,2.9,1.6,0.8,1.8,4.1,11.2,
195.0,Ben Sheppard,24.0,IND,SG,35.0,12.0,787.0,3.6,9.5,0.377,1.9,5.9,0.323,1.6,3.5,0.468,0.478,1.2,1.6,0.765,1.0,4.2,5.2,2.8,0.9,0.2,0.8,3.0,10.2,
196.0,Will Richard,23.0,GSW,SG,41.0,15.0,784.0,4.6,9.6,0.486,2.1,5.8,0.365,2.5,3.8,0.671,0.596,1.6,2.0,0.814,1.8,2.8,4.6,2.5,2.0,0.2,1.4,3.5,13.0,
197.0,Nique Clifford,23.0,SAC,SG,42.0,3.0,779.0,3.9,9.8,0.401,1.3,4.4,0.292,2.6,5.4,0.491,0.467,1.1,1.6,0.676,1.3,4.3,5.6,2.5,1.1,0.6,2.1,3.7,10.2,
198.0,Jose Alvarado,27.0,NOP,PG,35.0,0.0,776.0,4.7,11.0,0.424,2.6,7.2,0.361,2.1,3.9,0.542,0.542,0.9,1.1,0.826,0.6,3.9,4.5,5.3,1.6,0.2,2.1,3.3,12.9,
199.0,Gradey Dick,22.0,TOR,SG,47.0,1.0,774.0,5.1,12.0,0.425,2.0,6.5,0.309,3.1,5.6,0.558,0.508,2.3,2.7,0.847,1.3,3.4,4.7,1.5,1.4,0.2,1.2,3.2,14.6,
200.0,Kevin Porter Jr.,25.0,MIL,PG,23.0,22.0,773.0,6.2,14.0,0.443,1.8,4.9,0.358,4.4,9.0,0.49,0.507,3.8,4.5,0.845,0.8,4.6,5.4,8.0,2.3,0.5,3.5,2.3,18.0,
201.0,Bennedict Mathurin,23.0,IND,SF,24.0,24.0,772.0,6.2,14.8,0.423,2.5,6.8,0.366,3.8,8.0,0.471,0.506,4.9,5.6,0.876,0.9,5.3,6.2,2.4,0.7,0.2,2.7,3.2,19.9,
202.0,Tobias Harris,33.0,DET,PF,28.0,28.0,768.0,6.4,14.0,0.455,1.7,5.3,0.327,4.6,8.7,0.532,0.517,2.9,3.4,0.849,1.3,4.7,6.0,3.2,1.0,0.3,1.5,2.7,17.4,
203.0,Aaron Nesmith,26.0,IND,SF,25.0,22.0,761.0,5.2,14.4,0.359,2.8,8.1,0.349,2.3,6.2,0.371,0.457,2.6,3.2,0.806,1.8,4.3,6.1,2.6,0.8,0.7,1.7,3.4,15.7,
204.0,Justin Champagnie,24.0,WAS,SF,41.0,10.0,758.0,5.4,10.7,0.502,1.2,3.8,0.313,4.2,6.9,0.607,0.558,1.9,2.5,0.736,4.0,6.9,10.9,2.1,1.5,1.0,1.1,3.2,13.8,
205.0,Dylan Harper,19.0,SAS,SG,35.0,0.0,745.0,7.0,15.9,0.436,1.1,4.4,0.242,5.9,11.5,0.51,0.47,2.6,3.4,0.746,1.2,4.2,5.4,6.0,1.5,0.4,2.4,3.2,17.5,
206.0,Kobe Sanders,23.0,LAC,SG,36.0,8.0,744.0,4.2,9.5,0.442,1.8,4.6,0.389,2.4,4.9,0.49,0.536,1.5,1.8,0.865,0.8,3.4,4.2,2.6,1.1,0.2,2.3,3.7,11.8,
207.0,Day'Ron Sharpe,24.0,BRK,C,41.0,3.0,742.0,6.0,9.9,0.603,0.3,1.5,0.2,5.7,8.4,0.672,0.618,3.3,4.9,0.676,4.8,7.6,12.4,4.7,1.9,0.9,3.1,4.4,15.6,
208.0,Jordan Walsh,21.0,BOS,PF,39.0,20.0,741.0,4.2,7.6,0.558,1.4,3.3,0.433,2.8,4.3,0.652,0.651,1.2,1.5,0.806,2.5,6.0,8.5,1.7,1.7,0.9,1.0,4.4,11.1,
