Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 30_level_0
Rk,Player,Age,Team,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
77.0,Naz Reid,26.0,MIN,C,45.0,2.0,1181.0,0.474,16.4,0.455,0.146,0.237,0.067,0.004,0.545,0.572,0.763,0.512,0.371,0.5,0.392,0.541,0.946,0.029,11.0,0.346,0.429,1.0,0.0,
78.0,A.J. Green,26.0,MIL,SG,40.0,40.0,1181.0,0.445,24.0,0.094,0.023,0.019,0.032,0.019,0.906,0.517,0.571,0.5,0.6,0.333,0.437,0.667,0.943,0.0,0.0,0.276,0.558,0.0,0.0,
79.0,Cason Wallace,22.0,OKC,SG,44.0,35.0,1171.0,0.412,16.0,0.432,0.214,0.173,0.031,0.014,0.568,0.472,0.635,0.333,0.222,0.25,0.365,0.517,0.984,0.065,15.0,0.341,0.404,0.0,0.0,
80.0,De'Aaron Fox,28.0,SAS,PG,36.0,36.0,1171.0,0.479,14.8,0.617,0.18,0.217,0.147,0.072,0.383,0.556,0.686,0.52,0.458,0.537,0.355,0.278,0.584,0.009,4.0,0.194,0.476,0.0,0.0,
81.0,Jake LaRavia,24.0,LAL,PF,43.0,22.0,1170.0,0.462,14.1,0.532,0.244,0.225,0.054,0.009,0.468,0.565,0.74,0.437,0.353,0.333,0.345,0.663,1.0,0.066,20.0,0.426,0.333,1.0,0.0,
82.0,Chet Holmgren,23.0,OKC,PF,40.0,40.0,1168.0,0.572,11.7,0.691,0.331,0.225,0.091,0.044,0.309,0.656,0.801,0.538,0.488,0.524,0.384,0.626,0.946,0.184,81.0,0.158,0.261,0.0,0.0,
83.0,Davion Mitchell,27.0,MIA,PG,40.0,40.0,1167.0,0.47,13.4,0.622,0.22,0.289,0.066,0.046,0.378,0.513,0.537,0.534,0.4,0.429,0.4,0.33,0.826,0.0,0.0,0.104,0.083,0.0,0.0,
84.0,Michael Porter Jr.,27.0,BRK,SF,35.0,34.0,1162.0,0.481,17.2,0.487,0.179,0.116,0.081,0.11,0.513,0.572,0.838,0.461,0.453,0.347,0.394,0.637,0.871,0.058,36.0,0.125,0.286,0.0,0.0,
85.0,Jaylen Wells,22.0,MEM,SG,43.0,43.0,1161.0,0.405,17.1,0.481,0.16,0.127,0.093,0.102,0.519,0.49,0.594,0.455,0.5,0.364,0.326,0.608,0.959,0.042,14.0,0.344,0.351,0.0,0.0,
86.0,Andrew Nembhard,26.0,IND,PG,36.0,36.0,1153.0,0.451,16.1,0.628,0.139,0.186,0.156,0.147,0.372,0.502,0.681,0.467,0.494,0.384,0.364,0.333,0.701,0.006,2.0,0.076,0.214,0.0,0.0,
87.0,Donovan Clingan,21.0,POR,C,42.0,42.0,1151.0,0.535,11.1,0.641,0.426,0.191,0.006,0.018,0.359,0.661,0.71,0.554,0.5,0.667,0.311,0.597,0.947,0.194,61.0,0.107,0.154,0.0,0.0,
88.0,Jaime Jaquez Jr.,24.0,MIA,SF,40.0,1.0,1151.0,0.517,8.2,0.854,0.313,0.433,0.079,0.029,0.146,0.559,0.74,0.438,0.5,0.571,0.271,0.441,1.0,0.033,15.0,0.371,0.385,0.0,0.0,
89.0,Santi Aldama,25.0,MEM,PF,41.0,9.0,1147.0,0.478,14.1,0.577,0.207,0.253,0.086,0.031,0.423,0.573,0.723,0.513,0.513,0.214,0.349,0.82,0.985,0.044,20.0,0.255,0.551,0.0,0.0,
90.0,Bam Adebayo,28.0,MIA,C,37.0,37.0,1144.0,0.45,13.0,0.696,0.171,0.283,0.186,0.057,0.304,0.493,0.611,0.463,0.48,0.333,0.35,0.635,0.964,0.076,34.0,0.369,0.322,0.0,0.0,
91.0,Stephen Curry,37.0,GSW,PG,36.0,36.0,1141.0,0.47,19.6,0.399,0.111,0.154,0.065,0.07,0.601,0.586,0.675,0.589,0.489,0.531,0.392,0.503,0.695,0.001,0.0,0.069,0.517,0.0,0.0,
92.0,Jaylon Tyson,23.0,CLE,SG,41.0,26.0,1134.0,0.512,13.0,0.565,0.317,0.2,0.036,0.012,0.435,0.553,0.606,0.518,0.4,0.2,0.459,0.692,1.0,0.067,20.0,0.453,0.463,0.0,0.0,
93.0,Sion James,23.0,CHO,SG,45.0,18.0,1131.0,0.384,16.2,0.406,0.237,0.146,0.018,0.005,0.594,0.416,0.538,0.25,0.25,0.0,0.362,0.541,0.979,0.05,9.0,0.454,0.339,0.0,0.0,
94.0,Ajay Mitchell,23.0,OKC,SG,43.0,9.0,1129.0,0.487,12.0,0.7,0.206,0.351,0.101,0.042,0.3,0.545,0.723,0.475,0.565,0.211,0.35,0.328,0.771,0.009,4.0,0.292,0.4,0.0,0.0,
95.0,John Collins,28.0,LAC,PF,41.0,32.0,1128.0,0.559,11.7,0.652,0.282,0.277,0.064,0.029,0.348,0.629,0.83,0.51,0.375,0.364,0.427,0.773,1.0,0.125,42.0,0.679,0.472,0.0,0.0,
96.0,Bruce Brown,29.0,DEN,SG,46.0,2.0,1121.0,0.453,9.7,0.774,0.331,0.317,0.101,0.024,0.226,0.491,0.758,0.297,0.345,0.0,0.323,0.606,0.952,0.017,5.0,0.431,0.429,0.0,0.0,
97.0,Stephon Castle,21.0,SAS,PG,36.0,36.0,1117.0,0.451,11.8,0.684,0.293,0.267,0.107,0.018,0.316,0.529,0.667,0.417,0.438,0.5,0.282,0.337,0.975,0.073,31.0,0.204,0.276,0.0,0.0,
98.0,Paolo Banchero,23.0,ORL,PF,33.0,33.0,1115.0,0.453,11.4,0.762,0.254,0.287,0.159,0.062,0.238,0.509,0.71,0.426,0.366,0.438,0.276,0.445,0.941,0.048,20.0,0.146,0.444,0.0,0.0,
99.0,OG Anunoby,28.0,NYK,PF,34.0,33.0,1111.0,0.453,13.7,0.535,0.333,0.125,0.058,0.02,0.465,0.551,0.692,0.36,0.348,0.0,0.339,0.686,0.984,0.168,62.0,0.495,0.402,0.0,0.0,
100.0,Nikola JokiÄ,30.0,DEN,C,32.0,32.0,1106.0,0.605,11.6,0.725,0.238,0.343,0.1,0.045,0.275,0.67,0.782,0.635,0.536,0.64,0.435,0.544,0.776,0.029,14.0,0.039,0.667,0.0,0.0,
101.0,Kyle Kuzma,30.0,MIL,PF,42.0,18.0,1102.0,0.493,11.0,0.699,0.306,0.301,0.067,0.025,0.301,0.569,0.764,0.446,0.259,0.5,0.314,0.663,0.868,0.05,17.0,0.339,0.317,0.0,0.0,
102.0,Deandre Ayton,27.0,LAL,C,38.0,38.0,1096.0,0.681,5.7,1.0,0.393,0.405,0.162,0.04,0.0,0.681,0.833,0.634,0.456,0.571,,0.833,,0.199,65.0,,,0.0,0.0,
103.0,Zach LaVine,30.0,SAC,SG,34.0,33.0,1096.0,0.486,16.8,0.526,0.158,0.181,0.064,0.123,0.474,0.565,0.776,0.529,0.516,0.373,0.399,0.608,0.802,0.058,26.0,0.211,0.5,0.0,0.0,
104.0,De'Andre Hunter,28.0,CLE,SF,41.0,23.0,1081.0,0.42,16.8,0.509,0.139,0.166,0.139,0.064,0.491,0.53,0.667,0.44,0.54,0.448,0.306,0.664,0.838,0.035,13.0,0.203,0.356,0.0,0.0,
105.0,Keldon Johnson,26.0,SAS,SF,45.0,0.0,1079.0,0.556,10.5,0.663,0.371,0.28,0.007,0.005,0.337,0.632,0.691,0.557,0.333,1.0,0.406,0.564,0.911,0.054,20.0,0.543,0.387,0.0,0.0,
106.0,Anfernee Simons,26.0,BOS,SG,44.0,0.0,1078.0,0.433,19.5,0.425,0.052,0.156,0.112,0.104,0.575,0.486,0.615,0.538,0.5,0.327,0.394,0.194,0.664,0.004,2.0,0.087,0.48,0.0,0.0,
107.0,Jarace Walker,22.0,IND,PF,46.0,14.0,1075.0,0.381,16.6,0.482,0.134,0.219,0.085,0.044,0.518,0.401,0.538,0.318,0.424,0.353,0.363,0.667,0.945,0.023,8.0,0.164,0.424,0.0,0.0,
108.0,Moses Moody,23.0,GSW,SG,44.0,33.0,1073.0,0.43,18.9,0.335,0.119,0.124,0.059,0.032,0.665,0.5,0.727,0.413,0.318,0.333,0.394,0.629,0.979,0.024,7.0,0.35,0.419,0.0,0.0,
109.0,Reed Sheppard,21.0,HOU,SG,43.0,4.0,1073.0,0.44,19.3,0.43,0.07,0.123,0.162,0.074,0.57,0.485,0.697,0.483,0.395,0.486,0.407,0.367,0.752,0.019,9.0,0.153,0.61,0.0,0.0,
110.0,Cedric Coward,22.0,MEM,SG,40.0,27.0,1065.0,0.473,13.8,0.571,0.252,0.2,0.105,0.014,0.429,0.567,0.694,0.512,0.422,0.167,0.348,0.489,0.922,0.063,23.0,0.272,0.24,0.0,0.0,
111.0,Kyshawn George,22.0,WAS,SF,34.0,34.0,1065.0,0.459,16.2,0.548,0.158,0.194,0.124,0.072,0.452,0.511,0.712,0.383,0.5,0.433,0.397,0.282,0.813,0.022,7.0,0.233,0.477,0.0,0.0,
112.0,Jamal Shead,23.0,TOR,PG,47.0,7.0,1049.0,0.366,16.8,0.456,0.168,0.197,0.078,0.013,0.544,0.404,0.577,0.295,0.333,0.25,0.333,0.351,0.893,0.003,1.0,0.185,0.226,0.0,0.0,
113.0,Neemias Queta,26.0,BOS,C,42.0,42.0,1047.0,0.657,3.8,0.986,0.567,0.365,0.047,0.007,0.014,0.667,0.758,0.584,0.308,0.0,0.0,0.753,,0.282,72.0,0.25,0.0,0.0,0.0,
114.0,Bobby Portis,30.0,MIL,PF,44.0,6.0,1042.0,0.486,16.1,0.605,0.116,0.197,0.144,0.148,0.395,0.5,0.691,0.495,0.412,0.443,0.465,0.678,0.989,0.008,4.0,0.337,0.571,0.0,0.0,
115.0,Kawhi Leonard,34.0,LAC,SF,31.0,31.0,1039.0,0.497,16.0,0.629,0.087,0.195,0.248,0.099,0.371,0.554,0.755,0.517,0.567,0.417,0.4,0.365,0.589,0.031,16.0,0.107,0.375,0.0,0.0,
116.0,Kel'el Ware,21.0,MIA,C,43.0,27.0,1023.0,0.54,10.1,0.665,0.463,0.174,0.019,0.008,0.335,0.602,0.706,0.344,0.571,0.333,0.415,0.707,1.0,0.248,82.0,0.341,0.476,0.0,0.0,
117.0,Tre Jones,26.0,CHI,PG,38.0,20.0,1020.0,0.55,8.5,0.788,0.487,0.215,0.066,0.02,0.212,0.609,0.714,0.4,0.55,0.5,0.328,0.448,0.857,0.003,1.0,0.25,0.563,0.0,0.0,
118.0,Devin Vassell,25.0,SAS,SG,32.0,32.0,1020.0,0.422,19.3,0.437,0.073,0.07,0.181,0.113,0.563,0.477,0.621,0.357,0.472,0.467,0.379,0.59,0.929,0.028,9.0,0.214,0.354,0.0,0.0,
119.0,Jalen Duren,22.0,DET,C,36.0,36.0,1019.0,0.627,4.0,1.0,0.473,0.465,0.04,0.022,0.0,0.627,0.732,0.551,0.188,0.778,,0.615,,0.266,102.0,,,0.0,0.0,
120.0,Draymond Green,35.0,GSW,PF,38.0,38.0,1014.0,0.426,16.8,0.411,0.216,0.131,0.05,0.014,0.589,0.56,0.689,0.459,0.357,0.25,0.331,0.815,0.982,0.018,4.0,0.307,0.373,0.0,0.0,
121.0,Ausar Thompson,23.0,DET,SF,39.0,38.0,1012.0,0.51,6.1,0.944,0.375,0.445,0.1,0.024,0.056,0.525,0.669,0.457,0.353,0.25,0.263,0.554,1.0,0.174,51.0,0.421,0.25,0.0,0.0,
122.0,Rui Hachimura,27.0,LAL,PF,33.0,27.0,1010.0,0.502,16.1,0.56,0.175,0.11,0.155,0.12,0.44,0.566,0.704,0.382,0.563,0.541,0.419,0.755,0.965,0.058,17.0,0.441,0.417,0.0,0.0,
123.0,Josh Giddey,23.0,CHI,PG,31.0,30.0,1010.0,0.468,12.0,0.665,0.305,0.269,0.054,0.036,0.335,0.514,0.637,0.429,0.458,0.188,0.378,0.325,0.857,0.016,7.0,0.142,0.381,0.0,0.0,
124.0,Sam Hauser,28.0,BOS,PF,43.0,15.0,1008.0,0.421,24.3,0.118,0.034,0.025,0.031,0.028,0.882,0.526,0.909,0.25,0.6,0.222,0.406,0.7,0.965,0.003,1.0,0.163,0.435,0.0,0.0,
125.0,Cam Spencer,25.0,MEM,SG,42.0,11.0,1001.0,0.484,19.8,0.383,0.074,0.109,0.133,0.068,0.617,0.515,0.56,0.432,0.6,0.435,0.464,0.388,0.773,0.0,0.0,0.105,0.455,0.0,0.0,
126.0,Josh Hart,30.0,NYK,SF,33.0,18.0,1001.0,0.498,14.0,0.565,0.284,0.144,0.104,0.033,0.435,0.574,0.694,0.535,0.452,0.1,0.4,0.629,0.808,0.03,9.0,0.315,0.463,0.0,0.0,
127.0,Moussa DiabatÃ©,24.0,CHO,C,41.0,15.0,999.0,0.625,2.9,1.0,0.645,0.315,0.03,0.01,0.0,0.625,0.729,0.476,0.167,0.0,,0.648,,0.31,55.0,,,0.0,0.0,
128.0,P.J. Washington,27.0,DAL,PF,32.0,31.0,995.0,0.454,12.1,0.655,0.24,0.332,0.06,0.023,0.345,0.526,0.674,0.457,0.348,0.444,0.318,0.576,0.929,0.097,34.0,0.432,0.368,0.0,0.0,
129.0,Sandro Mamukelashvili,26.0,TOR,C,45.0,10.0,993.0,0.53,13.0,0.564,0.359,0.177,0.025,0.003,0.436,0.647,0.754,0.484,0.222,1.0,0.38,0.712,1.0,0.077,26.0,0.222,0.457,0.0,0.0,
130.0,Vit Krejci,25.0,ATL,PG,43.0,7.0,989.0,0.461,21.3,0.215,0.084,0.081,0.04,0.01,0.785,0.594,0.72,0.583,0.333,0.667,0.425,0.868,0.96,0.013,3.0,0.206,0.354,0.0,0.0,
131.0,Ayo Dosunmu,26.0,CHI,SG,38.0,7.0,989.0,0.511,12.0,0.597,0.397,0.177,0.015,0.008,0.403,0.547,0.624,0.4,0.333,0.333,0.459,0.481,0.945,0.03,9.0,0.346,0.436,1.0,1.0,
132.0,Kyle Filipowski,22.0,UTA,C,44.0,15.0,985.0,0.462,11.5,0.65,0.23,0.369,0.042,0.009,0.35,0.544,0.737,0.451,0.357,0.333,0.31,0.735,1.0,0.094,27.0,0.517,0.333,0.0,0.0,
133.0,Luguentz Dort,26.0,OKC,SF,36.0,36.0,978.0,0.393,20.6,0.272,0.107,0.066,0.07,0.029,0.728,0.541,0.759,0.167,0.526,0.625,0.338,0.725,1.0,0.033,8.0,0.237,0.34,0.0,0.0,
134.0,Marcus Smart,31.0,LAL,SG,34.0,27.0,968.0,0.407,18.5,0.366,0.125,0.139,0.081,0.022,0.634,0.55,0.765,0.395,0.455,0.667,0.324,0.473,0.893,0.004,0.0,0.283,0.449,0.0,0.0,
135.0,Gary Trent Jr.,27.0,MIL,SG,40.0,17.0,967.0,0.378,21.1,0.278,0.047,0.097,0.07,0.064,0.722,0.434,0.571,0.379,0.429,0.421,0.356,0.556,0.922,0.0,0.0,0.296,0.453,0.0,0.0,
136.0,Terance Mann,29.0,BRK,SG,38.0,35.0,966.0,0.447,13.3,0.599,0.257,0.198,0.11,0.034,0.401,0.521,0.721,0.362,0.423,0.25,0.337,0.432,0.813,0.042,7.0,0.432,0.317,0.0,0.0,
137.0,Spencer Jones,24.0,DEN,SF,41.0,29.0,963.0,0.514,15.4,0.419,0.302,0.101,0.006,0.011,0.581,0.68,0.685,0.667,1.0,0.5,0.394,0.765,1.0,0.056,10.0,0.625,0.369,0.0,0.0,
138.0,LaMelo Ball,24.0,CHO,PG,35.0,32.0,956.0,0.407,18.1,0.446,0.12,0.211,0.089,0.026,0.554,0.462,0.671,0.366,0.404,0.467,0.362,0.15,0.718,0.005,3.0,0.124,0.425,0.0,0.0,
139.0,Mark Williams,24.0,PHO,C,40.0,36.0,955.0,0.652,3.3,0.997,0.617,0.324,0.052,0.003,0.003,0.65,0.734,0.538,0.4,0.0,1.0,0.688,1.0,0.31,83.0,1.0,1.0,0.0,0.0,
140.0,Alex Sarr,20.0,WAS,C,34.0,34.0,955.0,0.502,9.7,0.8,0.268,0.406,0.094,0.032,0.2,0.542,0.784,0.429,0.455,0.2,0.344,0.673,1.0,0.129,56.0,0.097,0.333,0.0,0.0,
141.0,Dennis SchrÃ¶der,32.0,SAC,PG,36.0,12.0,953.0,0.414,15.7,0.607,0.098,0.239,0.175,0.095,0.393,0.459,0.541,0.433,0.409,0.528,0.345,0.238,0.725,0.0,0.0,0.149,0.455,0.0,0.0,
142.0,Jock Landale,30.0,MEM,C,41.0,21.0,949.0,0.525,11.4,0.667,0.336,0.246,0.065,0.02,0.333,0.589,0.639,0.575,0.435,0.429,0.398,0.683,0.979,0.054,15.0,0.212,0.4,0.0,0.0,
143.0,Klay Thompson,35.0,DAL,SF,42.0,8.0,931.0,0.389,21.5,0.277,0.055,0.049,0.075,0.097,0.723,0.416,0.6,0.409,0.324,0.386,0.379,0.827,0.952,0.0,0.0,0.226,0.419,0.0,0.0,
144.0,Ace Bailey,19.0,UTA,SF,38.0,27.0,930.0,0.452,15.6,0.572,0.166,0.183,0.084,0.139,0.428,0.529,0.721,0.522,0.323,0.431,0.35,0.73,0.945,0.128,41.0,0.318,0.3,0.0,0.0,
145.0,Egor DÑmin,19.0,BRK,PG,38.0,30.0,930.0,0.404,20.5,0.297,0.104,0.107,0.037,0.049,0.703,0.412,0.529,0.4,0.417,0.188,0.4,0.5,0.793,0.012,2.0,0.13,0.5,0.0,0.0,
146.0,Svi Mykhailiuk,28.0,UTA,SF,38.0,38.0,927.0,0.472,18.1,0.341,0.142,0.15,0.03,0.019,0.659,0.637,0.684,0.65,0.5,0.4,0.386,0.672,0.941,0.03,5.0,0.42,0.446,0.0,0.0,
147.0,Kevin Huerter,27.0,CHI,SF,39.0,10.0,926.0,0.459,15.9,0.451,0.23,0.172,0.041,0.008,0.549,0.636,0.798,0.46,0.6,0.0,0.313,0.695,0.952,0.022,8.0,0.224,0.4,0.0,0.0,
148.0,Miles McBride,25.0,NYK,SG,33.0,14.0,925.0,0.441,20.4,0.326,0.068,0.085,0.094,0.079,0.674,0.45,0.696,0.345,0.375,0.444,0.437,0.42,0.83,0.003,1.0,0.266,0.41,0.0,0.0,
149.0,Jarrett Allen,27.0,CLE,C,34.0,34.0,923.0,0.59,4.8,0.977,0.467,0.413,0.077,0.02,0.023,0.601,0.793,0.419,0.478,0.333,0.143,0.847,1.0,0.25,68.0,0.714,0.0,0.0,0.0,
150.0,Jusuf NurkiÄ,31.0,UTA,C,35.0,30.0,922.0,0.503,9.0,0.803,0.274,0.458,0.068,0.003,0.197,0.542,0.565,0.521,0.571,1.0,0.344,0.696,1.0,0.032,8.0,0.033,0.5,0.0,0.0,
151.0,Isaiah Stewart,24.0,DET,C,39.0,11.0,918.0,0.535,10.5,0.668,0.325,0.332,0.007,0.003,0.332,0.628,0.753,0.516,0.5,0.0,0.347,0.717,1.0,0.129,33.0,0.442,0.452,0.0,0.0,
152.0,Oso Ighodaro,23.0,PHO,PF,45.0,7.0,904.0,0.616,4.6,0.994,0.463,0.412,0.119,0.0,0.006,0.619,0.817,0.438,0.476,,0.0,0.789,,0.322,50.0,0.0,,0.0,0.0,
153.0,Jordan Goodwin,27.0,PHO,PG,42.0,2.0,903.0,0.405,15.9,0.483,0.244,0.126,0.072,0.04,0.517,0.47,0.588,0.386,0.28,0.357,0.344,0.443,0.887,0.014,4.0,0.35,0.317,0.0,0.0,
154.0,Tre Johnson,19.0,WAS,SG,36.0,18.0,900.0,0.448,18.5,0.481,0.06,0.185,0.193,0.043,0.519,0.508,0.727,0.456,0.493,0.5,0.393,0.5,0.813,0.011,3.0,0.168,0.469,0.0,0.0,
155.0,Isaac Okoro,25.0,CHI,SG,36.0,36.0,900.0,0.471,12.3,0.538,0.433,0.1,0.004,0.0,0.463,0.589,0.673,0.25,0.0,,0.333,0.724,0.973,0.042,10.0,0.604,0.358,0.0,0.0,
156.0,Jay Huff,27.0,IND,C,46.0,26.0,899.0,0.469,17.9,0.357,0.239,0.111,0.007,0.0,0.643,0.743,0.795,0.618,1.0,,0.316,0.815,1.0,0.144,39.0,0.128,0.16,0.0,0.0,
157.0,Zion Williamson,25.0,NOP,PF,31.0,24.0,897.0,0.58,3.7,0.993,0.562,0.383,0.044,0.005,0.007,0.584,0.718,0.407,0.474,0.0,0.0,0.455,,0.106,41.0,0.0,,0.0,0.0,
158.0,Victor Wembanyama,22.0,SAS,C,31.0,22.0,894.0,0.51,13.0,0.71,0.282,0.158,0.158,0.113,0.29,0.559,0.779,0.37,0.432,0.448,0.389,0.578,0.828,0.15,71.0,0.074,0.455,0.0,0.0,
159.0,Sidy Cissoko,21.0,POR,SF,41.0,20.0,887.0,0.391,17.4,0.372,0.172,0.163,0.019,0.019,0.628,0.5,0.649,0.429,0.0,0.25,0.326,0.675,0.932,0.079,11.0,0.37,0.42,0.0,0.0,
160.0,Zaccharie Risacher,20.0,ATL,SF,36.0,36.0,887.0,0.462,15.0,0.53,0.299,0.115,0.036,0.08,0.47,0.553,0.653,0.462,0.417,0.37,0.358,0.758,0.93,0.115,31.0,0.308,0.388,0.0,0.0,
161.0,Jerami Grant,31.0,POR,PF,30.0,14.0,883.0,0.432,14.5,0.535,0.239,0.204,0.058,0.035,0.465,0.479,0.684,0.321,0.261,0.357,0.378,0.431,0.986,0.04,14.0,0.351,0.415,0.0,0.0,
162.0,Kentavious Caldwell-Pope,32.0,MEM,SG,42.0,13.0,882.0,0.401,18.2,0.493,0.088,0.143,0.102,0.16,0.507,0.469,0.615,0.452,0.433,0.426,0.336,0.75,0.88,0.01,2.0,0.161,0.333,0.0,0.0,
163.0,Brice Sensabaugh,22.0,UTA,SF,42.0,9.0,878.0,0.449,17.4,0.451,0.106,0.179,0.127,0.04,0.549,0.602,0.725,0.618,0.438,0.733,0.322,0.699,0.91,0.05,16.0,0.288,0.417,0.0,0.0,
164.0,Giannis Antetokounmpo,31.0,MIL,PF,30.0,30.0,876.0,0.645,6.2,0.922,0.608,0.158,0.07,0.086,0.078,0.666,0.811,0.494,0.324,0.238,0.395,0.488,0.867,0.242,114.0,0.026,1.0,0.0,0.0,
165.0,Luke Kornet,30.0,SAS,C,36.0,22.0,874.0,0.667,2.1,1.0,0.816,0.161,0.023,0.0,0.0,0.667,0.711,0.429,0.75,,,0.802,,0.328,54.0,,,0.0,0.0,
166.0,Kris Murray,25.0,POR,SF,34.0,11.0,874.0,0.446,12.3,0.554,0.36,0.194,0.0,0.0,0.446,0.598,0.667,0.471,,,0.256,0.672,1.0,0.143,24.0,0.564,0.25,0.0,0.0,
167.0,Maxime Raynaud,22.0,SAC,C,38.0,24.0,873.0,0.541,8.0,0.897,0.223,0.5,0.168,0.007,0.103,0.569,0.754,0.541,0.429,0.0,0.3,0.819,0.889,0.055,16.0,0.233,0.143,0.0,0.0,
168.0,Tristan Da Silva,24.0,ORL,SF,38.0,14.0,872.0,0.439,15.6,0.498,0.164,0.226,0.082,0.026,0.502,0.5,0.68,0.464,0.28,0.375,0.379,0.618,0.966,0.066,16.0,0.359,0.473,0.0,0.0,
169.0,LeBron James,41.0,LAL,SF,26.0,26.0,865.0,0.508,12.5,0.708,0.259,0.24,0.139,0.071,0.292,0.581,0.782,0.529,0.407,0.367,0.331,0.48,0.659,0.087,35.0,0.169,0.238,0.0,0.0,
170.0,Nicolas Batum,37.0,LAC,PF,43.0,4.0,864.0,0.393,24.0,0.049,0.012,0.006,0.006,0.025,0.951,0.375,0.5,0.0,0.0,0.5,0.394,0.667,1.0,0.0,0.0,0.445,0.435,0.0,0.0,
171.0,Brandon Williams,26.0,DAL,PG,39.0,11.0,864.0,0.455,10.7,0.732,0.328,0.263,0.103,0.038,0.268,0.552,0.702,0.381,0.526,0.5,0.192,0.329,0.947,0.027,10.0,0.232,0.174,1.0,0.0,
172.0,Jordan Clarkson,33.0,NYK,SG,44.0,0.0,859.0,0.425,15.3,0.52,0.166,0.229,0.106,0.019,0.48,0.513,0.639,0.536,0.308,0.286,0.33,0.469,0.948,0.016,5.0,0.392,0.319,0.0,0.0,
173.0,Ron Holland,20.0,DET,SF,41.0,5.0,857.0,0.418,11.6,0.642,0.258,0.324,0.04,0.02,0.358,0.516,0.623,0.505,0.083,0.167,0.243,0.606,1.0,0.097,26.0,0.645,0.261,0.0,0.0,
174.0,Isaiah Collier,21.0,UTA,PG,37.0,5.0,857.0,0.508,9.7,0.779,0.217,0.471,0.088,0.004,0.221,0.556,0.788,0.487,0.333,1.0,0.34,0.337,0.722,0.008,2.0,0.321,0.294,0.0,0.0,
175.0,Pelle Larsson,24.0,MIA,SG,37.0,24.0,857.0,0.473,12.5,0.598,0.299,0.265,0.03,0.004,0.402,0.582,0.747,0.414,0.5,0.0,0.311,0.652,0.939,0.049,13.0,0.33,0.314,0.0,0.0,
176.0,Cameron Johnson,29.0,DEN,SF,28.0,28.0,857.0,0.461,16.2,0.486,0.224,0.118,0.061,0.082,0.514,0.496,0.727,0.207,0.333,0.4,0.429,0.712,0.944,0.045,10.0,0.302,0.395,0.0,0.0,
177.0,Josh Okogie,27.0,HOU,SG,43.0,27.0,855.0,0.444,14.6,0.466,0.265,0.18,0.011,0.011,0.534,0.5,0.62,0.353,0.0,0.5,0.396,0.568,1.0,0.132,18.0,0.644,0.369,0.0,0.0,
178.0,Franz Wagner,24.0,ORL,SF,26.0,26.0,854.0,0.482,11.0,0.742,0.258,0.36,0.083,0.041,0.258,0.521,0.698,0.432,0.412,0.412,0.368,0.484,0.769,0.032,11.0,0.142,0.467,0.0,0.0,
179.0,Malik Monk,27.0,SAC,SG,38.0,0.0,851.0,0.444,16.9,0.524,0.093,0.225,0.146,0.061,0.476,0.465,0.686,0.388,0.473,0.391,0.422,0.478,0.789,0.045,16.0,0.156,0.357,0.0,0.0,
180.0,Caleb Love,24.0,POR,SG,38.0,1.0,850.0,0.394,18.7,0.394,0.122,0.162,0.045,0.065,0.606,0.487,0.673,0.385,0.333,0.5,0.333,0.39,0.815,0.015,2.0,0.123,0.2,0.0,0.0,
181.0,Dean Wade,29.0,CLE,PF,37.0,16.0,842.0,0.393,19.4,0.253,0.197,0.022,0.017,0.017,0.747,0.6,0.6,0.75,0.333,0.667,0.323,0.815,0.977,0.045,7.0,0.368,0.367,0.0,0.0,
182.0,Brandon Miller,23.0,CHO,SF,28.0,28.0,841.0,0.42,16.7,0.52,0.13,0.213,0.13,0.047,0.48,0.48,0.787,0.39,0.426,0.182,0.356,0.487,0.863,0.06,26.0,0.124,0.429,0.0,0.0,
183.0,Luke Kennard,29.0,ATL,SG,41.0,0.0,838.0,0.528,19.0,0.369,0.103,0.098,0.098,0.07,0.631,0.608,0.5,0.524,0.81,0.6,0.481,0.667,0.985,0.0,0.0,0.326,0.477,0.0,0.0,
184.0,Collin Sexton,27.0,CHO,SG,36.0,12.0,836.0,0.493,13.0,0.669,0.255,0.257,0.084,0.073,0.331,0.547,0.713,0.453,0.516,0.333,0.385,0.378,0.787,0.0,0.0,0.131,0.5,0.0,0.0,
185.0,Javonte Green,32.0,DET,SG,43.0,4.0,829.0,0.447,15.7,0.447,0.219,0.194,0.017,0.017,0.553,0.547,0.654,0.478,0.0,0.5,0.366,0.793,0.979,0.093,19.0,0.374,0.51,0.0,0.0,
