Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
474.0,Bruno Fernando,23.0,BOS,C,20.0,0.0,58.0,4.3,8.7,0.5,0.6,0.6,1.0,3.7,8.1,0.462,0.536,2.5,3.1,0.8,4.3,5.0,9.3,2.5,0.0,1.9,3.1,3.7,11.8,
474.0,Bruno Fernando,23.0,HOU,C,10.0,0.0,94.0,11.1,15.7,0.707,0.0,0.4,0.0,11.1,15.3,0.725,0.707,4.2,7.3,0.579,4.2,11.1,15.3,1.1,0.4,3.1,3.4,6.9,26.4,
475.0,Theo Pinson,26.0,DAL,SF,19.0,0.0,148.0,3.4,9.5,0.359,2.4,7.3,0.333,1.0,2.2,0.444,0.487,2.4,2.4,1.0,0.5,4.6,5.1,4.1,1.2,0.5,1.2,2.9,11.7,
476.0,Abdel Nader,28.0,PHO,SF,14.0,0.0,145.0,3.0,8.7,0.343,1.0,3.5,0.286,2.0,5.2,0.381,0.4,1.5,2.5,0.6,1.0,5.7,6.7,1.7,2.0,1.0,2.7,5.0,8.4,
477.0,Devin Cannady,25.0,ORL,PG,5.0,0.0,145.0,3.7,10.9,0.341,3.7,9.2,0.405,0.0,1.7,0.0,0.511,1.2,1.7,0.714,0.2,1.2,1.5,2.5,1.2,0.7,1.2,2.2,12.4,
478.0,Solomon Hill,30.0,ATL,SF,13.0,1.0,139.0,0.8,5.2,0.15,0.5,3.4,0.154,0.3,1.8,0.143,0.2,0.0,0.0,,1.6,4.4,6.0,3.1,1.0,0.5,0.3,4.1,2.1,
479.0,Xavier Moon,27.0,LAC,SG,10.0,0.0,137.0,6.6,13.4,0.49,1.3,3.7,0.357,5.3,9.7,0.541,0.539,0.8,1.3,0.6,0.5,3.2,3.7,6.3,1.8,0.8,1.6,2.4,15.2,
480.0,Jahmi'us Ramsey,20.0,SAC,SG,19.0,0.0,134.0,6.4,15.6,0.414,1.3,4.8,0.278,5.1,10.7,0.475,0.457,1.9,3.8,0.5,1.1,2.4,3.5,1.9,0.3,0.3,1.3,2.7,16.1,
481.0,Didi Louzada,22.0,2TM,SF,9.0,1.0,129.0,3.3,9.2,0.364,2.5,6.4,0.391,0.8,2.8,0.3,0.5,0.6,0.6,1.0,1.4,3.3,4.7,1.4,0.6,0.6,1.4,3.6,9.8,
481.0,Didi Louzada,22.0,NOP,SF,2.0,0.0,7.0,0.0,15.4,0.0,0.0,15.4,0.0,0.0,0.0,,0.0,0.0,0.0,,10.3,0.0,10.3,5.1,0.0,0.0,0.0,0.0,0.0,
481.0,Didi Louzada,22.0,POR,SG,7.0,1.0,122.0,3.5,8.9,0.4,2.7,5.9,0.45,0.9,3.0,0.3,0.55,0.6,0.6,1.0,0.9,3.5,4.4,1.2,0.6,0.6,1.5,3.8,10.3,
482.0,Boban MarjanoviÄ,33.0,DAL,C,23.0,0.0,128.0,11.8,19.7,0.6,0.3,1.1,0.25,11.5,18.6,0.621,0.607,3.7,6.2,0.591,2.3,8.7,11.0,0.8,0.0,0.8,4.2,6.8,27.6,
483.0,Marcus Garrett,23.0,MIA,SG,12.0,0.0,128.0,1.4,5.9,0.238,0.3,1.1,0.25,1.1,4.8,0.235,0.262,0.6,1.4,0.4,2.5,3.9,6.5,2.0,1.4,0.8,0.6,4.5,3.7,
484.0,Jay Scrubb,21.0,LAC,SG,18.0,0.0,121.0,5.4,13.7,0.391,1.8,6.2,0.286,3.6,7.4,0.48,0.457,2.1,3.0,0.7,0.6,4.2,4.8,2.4,1.2,0.9,2.1,2.7,14.6,
485.0,Devontae Cacok,25.0,SAS,PF,15.0,0.0,121.0,6.2,9.2,0.677,0.0,0.0,,6.2,9.2,0.677,0.677,1.2,2.1,0.571,2.4,10.1,12.5,1.8,2.4,2.1,0.9,4.8,13.7,
486.0,Jalen Johnson,20.0,ATL,PF,22.0,0.0,120.0,6.6,12.3,0.537,0.9,3.9,0.231,5.7,8.4,0.679,0.573,1.5,2.1,0.714,0.6,7.2,7.8,0.9,0.9,0.6,2.7,2.7,15.6,
487.0,Neemias Queta,22.0,SAC,C,15.0,0.0,120.0,5.1,11.4,0.447,0.0,0.0,,5.1,11.4,0.447,0.447,3.3,5.1,0.647,4.2,5.1,9.3,1.8,0.3,2.4,1.8,5.4,13.5,
488.0,Melvin Frazier,25.0,OKC,SG,3.0,0.0,120.0,3.9,14.4,0.271,0.3,6.3,0.048,3.6,8.1,0.444,0.281,1.5,2.1,0.714,1.5,2.4,3.9,0.3,0.3,0.0,0.9,2.4,9.6,
489.0,Freddie Gillespie,24.0,ORL,PF,9.0,2.0,119.0,2.7,6.7,0.409,0.0,0.3,0.0,2.7,6.4,0.429,0.409,0.9,2.1,0.429,3.9,7.0,10.9,1.5,0.9,2.7,1.5,5.4,6.4,
490.0,Jabari Parker,26.0,BOS,PF,12.0,0.0,112.0,5.8,12.2,0.474,2.6,5.1,0.5,3.2,7.1,0.455,0.579,2.9,2.9,1.0,1.6,7.4,9.0,1.9,1.3,0.3,2.6,4.2,17.0,
491.0,Derrick Walton,26.0,DET,PG,3.0,3.0,108.0,2.0,8.7,0.231,1.0,4.3,0.231,1.0,4.3,0.231,0.288,1.3,1.3,1.0,0.7,2.7,3.3,7.0,2.3,1.3,3.7,2.7,6.3,
492.0,Jeff Dowtin Jr.,24.0,3TM,PG,9.0,0.0,108.0,2.7,8.7,0.308,0.3,3.0,0.111,2.3,5.7,0.412,0.327,0.7,0.7,1.0,2.7,3.3,6.0,3.3,1.7,0.3,1.7,1.7,6.3,
492.0,Jeff Dowtin Jr.,24.0,GSW,PG,4.0,0.0,28.0,3.9,7.7,0.5,0.0,1.3,0.0,3.9,6.4,0.6,0.5,0.0,0.0,,1.3,7.7,9.0,3.9,0.0,1.3,1.3,2.6,7.7,
492.0,Jeff Dowtin Jr.,24.0,MIL,PG,1.0,0.0,3.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
492.0,Jeff Dowtin Jr.,24.0,ORL,PG,4.0,0.0,77.0,2.3,8.9,0.263,0.5,3.3,0.143,1.9,5.6,0.333,0.289,0.9,0.9,1.0,3.3,1.9,5.1,3.3,2.3,0.0,1.9,1.4,6.1,
493.0,Langston Galloway,30.0,2TM,SG,7.0,0.0,107.0,2.0,8.7,0.231,0.7,5.4,0.125,1.3,3.4,0.4,0.269,0.0,0.0,,1.0,5.0,6.1,4.0,0.3,0.0,2.0,2.4,4.7,
493.0,Langston Galloway,30.0,BRK,SG,4.0,0.0,58.0,3.1,8.1,0.385,1.2,5.0,0.25,1.9,3.1,0.6,0.462,0.0,0.0,,0.6,4.3,5.0,3.1,0.0,0.0,3.1,3.1,7.4,
493.0,Langston Galloway,30.0,MIL,SG,3.0,0.0,49.0,0.7,9.6,0.077,0.0,5.9,0.0,0.7,3.7,0.2,0.077,0.0,0.0,,1.5,5.9,7.3,5.1,0.7,0.0,0.7,1.5,1.5,
494.0,Louis King,22.0,SAC,SF,10.0,0.0,104.0,5.2,16.3,0.319,2.8,9.3,0.296,2.4,6.9,0.35,0.404,2.4,3.5,0.7,0.0,4.2,4.2,3.1,0.7,0.3,0.0,4.8,15.6,
495.0,Chaundee Brown Jr.,23.0,2TM,SF,5.0,2.0,104.0,3.5,11.1,0.313,2.1,6.2,0.333,1.4,4.8,0.286,0.406,1.7,2.1,0.833,0.3,5.2,5.5,1.4,0.7,0.0,0.3,2.4,10.7,
495.0,Chaundee Brown Jr.,23.0,LAL,SF,2.0,0.0,21.0,1.7,12.0,0.143,0.0,5.1,0.0,1.7,6.9,0.25,0.143,0.0,0.0,,0.0,3.4,3.4,0.0,0.0,0.0,1.7,0.0,3.4,
495.0,Chaundee Brown Jr.,23.0,ATL,SG,3.0,2.0,83.0,3.9,10.8,0.36,2.6,6.5,0.4,1.3,4.3,0.3,0.48,2.2,2.6,0.833,0.4,5.6,6.1,1.7,0.9,0.0,0.0,3.0,12.6,
496.0,Luke Kornet,26.0,3TM,C,15.0,0.0,103.0,4.5,9.4,0.481,0.0,1.7,0.0,4.5,7.7,0.591,0.481,1.4,2.1,0.667,4.5,5.6,10.1,3.1,1.0,1.0,0.0,3.1,10.5,
496.0,Luke Kornet,26.0,CLE,C,2.0,0.0,15.0,2.4,12.0,0.2,0.0,2.4,0.0,2.4,9.6,0.25,0.2,4.8,7.2,0.667,4.8,2.4,7.2,2.4,0.0,2.4,0.0,2.4,9.6,
496.0,Luke Kornet,26.0,MIL,C,1.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,,12.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,
496.0,Luke Kornet,26.0,BOS,C,12.0,0.0,85.0,5.1,8.9,0.571,0.0,1.7,0.0,5.1,7.2,0.706,0.571,0.8,1.3,0.667,4.2,6.4,10.6,3.4,1.3,0.8,0.0,3.0,11.0,
497.0,Chris Silva,25.0,2TM,PF,10.0,0.0,91.0,3.2,5.9,0.533,0.0,0.0,,3.2,5.9,0.533,0.533,4.0,4.7,0.833,5.1,9.1,14.2,2.8,0.0,0.4,3.2,7.9,10.3,
497.0,Chris Silva,25.0,MIN,PF,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,
497.0,Chris Silva,25.0,MIA,PF,9.0,0.0,88.0,3.3,6.1,0.533,0.0,0.0,,3.3,6.1,0.533,0.533,4.1,4.9,0.833,5.3,9.0,14.3,2.9,0.0,0.4,3.3,8.2,10.6,
498.0,Tyler Johnson,29.0,2TM,PG,6.0,0.0,91.0,2.4,7.9,0.3,2.0,5.1,0.385,0.4,2.8,0.143,0.425,0.0,0.0,,1.2,3.6,4.7,2.8,1.2,1.2,0.8,2.8,6.7,
498.0,Tyler Johnson,29.0,PHI,PG,3.0,0.0,38.0,3.8,9.5,0.4,2.8,6.6,0.429,0.9,2.8,0.333,0.55,0.0,0.0,,0.9,4.7,5.7,1.9,0.9,0.9,0.9,3.8,10.4,
498.0,Tyler Johnson,29.0,SAS,PG,3.0,0.0,53.0,1.4,6.8,0.2,1.4,4.1,0.333,0.0,2.7,0.0,0.3,0.0,0.0,,1.4,2.7,4.1,3.4,1.4,1.4,0.7,2.0,4.1,
499.0,Devon Dotson,22.0,CHI,PG,11.0,0.0,85.0,4.7,9.7,0.478,0.8,3.8,0.222,3.8,5.9,0.643,0.522,2.1,3.8,0.556,0.4,3.4,3.8,6.4,0.4,0.0,2.1,4.7,12.3,
500.0,Udonis Haslem,41.0,MIA,C,13.0,0.0,83.0,6.1,13.4,0.452,0.4,1.7,0.25,5.6,11.7,0.481,0.468,1.3,1.3,1.0,1.7,9.1,10.8,1.7,0.4,0.4,2.2,6.5,13.9,
501.0,Wes Iwundu,27.0,ATL,SF,3.0,1.0,82.0,3.5,7.9,0.444,1.3,2.2,0.6,2.2,5.7,0.385,0.528,1.3,1.8,0.75,1.3,4.4,5.7,0.0,0.4,0.0,0.4,3.5,9.7,
502.0,Bol Bol,22.0,DEN,PF,14.0,0.0,81.0,6.7,12.0,0.556,0.4,1.8,0.25,6.2,10.2,0.609,0.574,0.9,2.2,0.4,1.8,7.1,8.9,2.2,0.4,0.9,1.8,1.8,14.7,
503.0,Carsen Edwards,23.0,DET,SG,4.0,0.0,79.0,4.1,13.7,0.3,1.8,7.3,0.25,2.3,6.4,0.357,0.367,0.5,0.5,1.0,0.9,1.8,2.7,6.4,0.9,0.0,2.3,1.8,10.5,
504.0,Ryan Arcidiacono,27.0,NYK,PG,10.0,0.0,76.0,2.8,5.7,0.5,1.9,4.3,0.444,0.9,1.4,0.667,0.667,0.0,0.0,,0.0,3.8,3.8,1.9,0.5,0.0,1.4,2.4,7.6,
505.0,Tyrone Wallace,27.0,NOP,SG,6.0,0.0,75.0,3.4,9.6,0.35,1.0,3.8,0.25,2.4,5.8,0.417,0.4,0.5,2.4,0.2,0.0,3.8,3.8,0.5,1.4,0.5,1.0,3.4,8.2,
506.0,Isaiah Todd,20.0,WAS,PF,12.0,0.0,74.0,3.4,12.6,0.269,1.9,7.8,0.25,1.5,4.9,0.3,0.346,1.0,2.9,0.333,1.5,4.4,5.8,1.9,1.9,1.0,1.9,1.9,9.7,
507.0,Trevelin Queen,24.0,HOU,SG,10.0,0.0,74.0,7.3,16.1,0.455,4.4,11.7,0.375,2.9,4.4,0.667,0.591,1.9,1.9,1.0,3.4,4.4,7.8,1.9,2.4,0.5,3.4,2.9,20.9,
508.0,Aleem Ford,24.0,ORL,SF,5.0,0.0,74.0,2.9,9.7,0.3,1.0,7.3,0.133,1.9,2.4,0.8,0.35,0.0,0.0,,1.0,6.3,7.3,1.0,0.5,0.0,1.9,3.4,6.8,
509.0,Quinndary Weatherspoon,25.0,GSW,SG,11.0,0.0,73.0,5.9,10.4,0.571,0.5,2.5,0.2,5.4,7.9,0.688,0.595,2.5,2.5,1.0,1.0,5.9,6.9,2.5,0.5,0.5,1.5,7.4,14.8,
510.0,Yves Pons,22.0,MEM,SF,12.0,0.0,71.0,2.5,8.1,0.313,1.5,4.6,0.333,1.0,3.5,0.286,0.406,0.0,1.0,0.0,2.5,3.5,6.1,0.5,0.5,2.0,0.5,3.0,6.6,
511.0,Rayjon Tucker,24.0,2TM,SG,5.0,0.0,71.0,3.0,4.6,0.667,2.0,2.5,0.8,1.0,2.0,0.5,0.889,2.5,3.5,0.714,1.5,2.5,4.1,5.1,2.0,0.0,0.5,2.5,10.6,
511.0,Rayjon Tucker,24.0,DEN,SG,3.0,0.0,29.0,1.2,2.5,0.5,1.2,2.5,0.5,0.0,0.0,,0.75,3.7,5.0,0.75,1.2,3.7,5.0,5.0,1.2,0.0,0.0,3.7,7.4,
511.0,Rayjon Tucker,24.0,MIL,SG,2.0,0.0,42.0,4.3,6.0,0.714,2.6,2.6,1.0,1.7,3.4,0.5,0.929,1.7,2.6,0.667,1.7,1.7,3.4,5.1,2.6,0.0,0.9,1.7,12.9,
512.0,Isaac Bonga,22.0,TOR,SF,15.0,0.0,69.0,1.6,6.8,0.231,0.5,2.1,0.25,1.0,4.7,0.222,0.269,2.6,4.2,0.625,2.1,1.6,3.7,2.1,4.2,1.0,1.0,5.2,6.3,
513.0,Brandon Knight,30.0,DAL,PG,5.0,0.0,65.0,5.5,13.8,0.4,2.2,9.4,0.235,3.3,4.4,0.75,0.48,4.4,4.4,1.0,0.0,4.4,4.4,4.4,0.6,0.0,2.2,2.8,17.7,
514.0,B.J. Johnson,26.0,ORL,SF,4.0,0.0,65.0,6.1,13.8,0.44,2.2,5.5,0.4,3.9,8.3,0.467,0.52,0.0,0.0,,3.3,5.0,8.3,0.0,0.0,0.6,0.0,2.2,14.4,
515.0,Kai Jones,21.0,CHO,C,21.0,0.0,63.0,5.1,8.0,0.643,0.6,1.1,0.5,4.6,6.9,0.667,0.679,1.7,4.6,0.375,1.7,4.6,6.3,2.3,0.6,1.1,3.4,4.6,12.6,
516.0,RJ Nembhard Jr.,22.0,CLE,SG,14.0,0.0,63.0,3.4,10.3,0.333,0.0,1.1,0.0,3.4,9.1,0.375,0.333,1.7,2.3,0.75,1.7,2.3,4.0,6.9,0.6,0.0,1.7,1.1,8.6,
517.0,Malik Fitts,24.0,2TM,PF,15.0,0.0,63.0,4.6,10.9,0.421,2.9,5.7,0.5,1.7,5.1,0.333,0.553,0.0,0.0,,1.1,8.6,9.7,2.9,0.0,0.0,1.1,2.3,12.0,
517.0,Malik Fitts,24.0,UTA,PF,7.0,0.0,35.0,2.1,9.3,0.222,2.1,4.1,0.5,0.0,5.1,0.0,0.333,0.0,0.0,,0.0,10.3,10.3,0.0,0.0,0.0,2.1,3.1,6.2,
517.0,Malik Fitts,24.0,BOS,PF,8.0,0.0,28.0,7.7,12.9,0.6,3.9,7.7,0.5,3.9,5.1,0.75,0.75,0.0,0.0,,2.6,6.4,9.0,6.4,0.0,0.0,0.0,1.3,19.3,
518.0,Brodric Thomas,25.0,BOS,SG,12.0,0.0,60.0,4.8,10.8,0.444,1.2,5.4,0.222,3.6,5.4,0.667,0.5,1.8,3.0,0.6,1.2,4.8,6.0,6.6,0.6,0.6,3.6,4.2,12.6,
519.0,Tacko Fall,26.0,CLE,C,11.0,1.0,59.0,3.1,7.3,0.417,0.0,0.0,,3.1,7.3,0.417,0.417,1.2,4.3,0.286,4.3,9.8,14.0,1.2,0.0,3.7,1.8,1.8,7.3,
520.0,Sam Merrill,25.0,MEM,SG,6.0,0.0,58.0,5.0,14.9,0.333,4.3,14.3,0.304,0.6,0.6,1.0,0.479,1.2,2.5,0.5,0.6,3.7,4.3,2.5,0.0,0.0,1.2,1.9,15.5,
521.0,Gabriel Deck,26.0,OKC,PF,7.0,0.0,56.0,5.1,9.0,0.571,1.3,2.6,0.5,3.9,6.4,0.6,0.643,0.0,0.0,,0.6,3.2,3.9,3.2,0.6,0.0,1.3,1.3,11.6,
522.0,James Ennis III,31.0,3TM,SF,7.0,0.0,56.0,7.1,15.4,0.458,1.9,5.1,0.375,5.1,10.3,0.5,0.521,2.6,3.2,0.8,3.2,4.5,7.7,1.9,1.3,1.3,1.3,3.2,18.6,
522.0,James Ennis III,31.0,BRK,SF,2.0,0.0,14.0,5.1,18.0,0.286,2.6,5.1,0.5,2.6,12.9,0.2,0.357,0.0,0.0,,5.1,7.7,12.9,0.0,2.6,2.6,0.0,0.0,12.9,
522.0,James Ennis III,31.0,LAC,SF,2.0,0.0,28.0,9.0,14.1,0.636,2.6,5.1,0.5,6.4,9.0,0.714,0.727,5.1,5.1,1.0,2.6,3.9,6.4,0.0,1.3,1.3,1.3,5.1,25.7,
522.0,James Ennis III,31.0,DEN,SF,3.0,0.0,14.0,5.1,15.4,0.333,0.0,5.1,0.0,5.1,10.3,0.5,0.333,0.0,2.6,0.0,2.6,2.6,5.1,7.7,0.0,0.0,2.6,2.6,10.3,
523.0,D.J. Wilson,25.0,TOR,PF,4.0,1.0,54.0,7.3,10.0,0.733,0.0,1.3,0.0,7.3,8.7,0.846,0.733,5.3,6.7,0.8,0.7,10.0,10.7,3.3,3.3,0.7,1.3,4.0,20.0,
524.0,Myles Powell,24.0,PHI,PG,11.0,0.0,52.0,3.5,11.8,0.294,0.7,4.2,0.167,2.8,7.6,0.364,0.324,1.4,1.4,1.0,0.7,3.5,4.2,2.1,0.7,0.0,2.1,5.5,9.0,
525.0,Mason Jones,23.0,LAL,SG,4.0,0.0,51.0,4.9,10.6,0.467,0.7,2.8,0.25,4.2,7.8,0.545,0.5,8.5,10.6,0.8,0.7,6.4,7.1,2.8,1.4,0.0,0.7,5.6,19.1,
526.0,Tremont Waters,24.0,2TM,PG,3.0,0.0,50.0,2.9,10.1,0.286,1.4,6.5,0.222,1.4,3.6,0.4,0.357,0.0,0.0,,0.0,2.9,2.9,5.0,3.6,0.0,2.9,2.9,7.2,
526.0,Tremont Waters,24.0,TOR,PG,2.0,0.0,42.0,2.6,10.3,0.25,1.7,7.7,0.222,0.9,2.6,0.333,0.333,0.0,0.0,,0.0,3.4,3.4,6.0,3.4,0.0,3.4,1.7,6.9,
526.0,Tremont Waters,24.0,WAS,PG,1.0,0.0,8.0,4.5,9.0,0.5,0.0,0.0,,4.5,9.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,0.0,9.0,9.0,
527.0,Cameron McGriff,24.0,POR,SF,3.0,0.0,46.0,3.9,11.0,0.357,1.6,4.7,0.333,2.3,6.3,0.375,0.429,1.6,1.6,1.0,4.7,7.0,11.7,2.3,0.0,0.8,0.0,5.5,11.0,
528.0,Miye Oni,24.0,UTA,SG,16.0,0.0,44.0,1.6,7.4,0.222,0.8,6.5,0.125,0.8,0.8,1.0,0.278,0.0,0.8,0.0,0.8,4.9,5.7,4.1,0.0,0.0,0.8,5.7,4.1,
529.0,Gabriel Lundberg,27.0,PHO,SG,4.0,0.0,44.0,4.1,15.5,0.263,2.5,6.5,0.375,1.6,9.0,0.182,0.342,0.0,0.0,,1.6,4.1,5.7,9.0,2.5,0.0,2.5,5.7,10.6,
530.0,Vernon Carey Jr.,20.0,2TM,C,7.0,1.0,44.0,5.7,10.6,0.538,0.0,0.0,,5.7,10.6,0.538,0.538,4.9,10.6,0.462,6.5,3.3,9.8,0.0,1.6,0.8,2.5,3.3,16.4,
530.0,Vernon Carey Jr.,20.0,CHO,C,4.0,1.0,17.0,6.4,12.7,0.5,0.0,0.0,,6.4,12.7,0.5,0.5,4.2,6.4,0.667,6.4,4.2,10.6,0.0,2.1,0.0,2.1,2.1,16.9,
530.0,Vernon Carey Jr.,20.0,WAS,C,3.0,0.0,27.0,5.3,9.3,0.571,0.0,0.0,,5.3,9.3,0.571,0.571,5.3,13.3,0.4,6.7,2.7,9.3,0.0,1.3,1.3,2.7,4.0,16.0,
531.0,Jared Harper,24.0,NOP,PG,5.0,0.0,43.0,11.7,21.8,0.538,4.2,10.0,0.417,7.5,11.7,0.643,0.635,3.3,3.3,1.0,1.7,0.0,1.7,11.7,3.3,0.8,1.7,4.2,31.0,
532.0,Cameron Oliver,25.0,ATL,SF,2.0,0.0,43.0,8.4,12.6,0.667,0.8,2.5,0.333,7.5,10.0,0.75,0.7,1.7,2.5,0.667,1.7,3.3,5.0,2.5,0.8,0.8,0.0,4.2,19.3,
533.0,Robert Woodard II,22.0,SAC,SF,12.0,0.0,42.0,1.7,13.7,0.125,0.9,3.4,0.25,0.9,10.3,0.083,0.156,1.7,1.7,1.0,4.3,5.1,9.4,2.6,0.9,0.9,0.9,2.6,6.0,
534.0,Sharife Cooper,20.0,ATL,PG,13.0,0.0,39.0,2.8,12.9,0.214,0.9,5.5,0.167,1.8,7.4,0.25,0.25,0.0,0.0,,0.0,4.6,4.6,4.6,0.0,0.0,4.6,0.9,6.5,
535.0,Cassius Winston,23.0,WAS,PG,7.0,0.0,39.0,3.7,10.2,0.364,1.8,5.5,0.333,1.8,4.6,0.4,0.455,3.7,3.7,1.0,0.0,0.9,0.9,6.5,0.0,0.0,2.8,8.3,12.9,
536.0,Xavier Sneed,24.0,2TM,SF,9.0,0.0,39.0,1.8,9.2,0.2,0.9,7.4,0.125,0.9,1.8,0.5,0.25,0.0,0.0,,1.8,3.7,5.5,0.9,0.0,0.0,0.0,1.8,4.6,
536.0,Xavier Sneed,24.0,MEM,SF,2.0,0.0,8.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4.5,4.5,9.0,0.0,0.0,0.0,0.0,9.0,0.0,
536.0,Xavier Sneed,24.0,UTA,SF,7.0,0.0,31.0,2.3,9.3,0.25,1.2,7.0,0.167,1.2,2.3,0.5,0.313,0.0,0.0,,1.2,3.5,4.6,1.2,0.0,0.0,0.0,0.0,5.8,
537.0,Nik Stauskas,28.0,2TM,SG,8.0,0.0,39.0,4.6,12.9,0.357,3.7,9.2,0.4,0.9,3.7,0.25,0.5,3.7,5.5,0.667,0.9,1.8,2.8,1.8,0.0,0.0,0.9,0.9,16.6,
537.0,Nik Stauskas,28.0,MIA,SG,2.0,0.0,24.0,4.5,12.0,0.375,3.0,6.0,0.5,1.5,6.0,0.25,0.5,4.5,6.0,0.75,1.5,3.0,4.5,1.5,0.0,0.0,0.0,1.5,16.5,
537.0,Nik Stauskas,28.0,BOS,SG,6.0,0.0,15.0,4.8,14.4,0.333,4.8,14.4,0.333,0.0,0.0,,0.5,2.4,4.8,0.5,0.0,0.0,0.0,2.4,0.0,0.0,2.4,0.0,16.8,
538.0,Petr Cornelie,26.0,DEN,PF,13.0,0.0,38.0,4.7,14.2,0.333,0.9,7.6,0.125,3.8,6.6,0.571,0.367,2.8,3.8,0.75,6.6,6.6,13.3,2.8,0.9,0.9,3.8,6.6,13.3,
539.0,Darren Collison,34.0,LAL,PG,3.0,0.0,37.0,1.9,6.8,0.286,0.0,2.9,0.0,1.9,3.9,0.5,0.286,0.0,0.0,,0.0,3.9,3.9,1.9,1.0,0.0,1.0,4.9,3.9,
540.0,Justin Jackson,26.0,2TM,SF,7.0,0.0,37.0,4.9,14.6,0.333,2.9,8.8,0.333,1.9,5.8,0.333,0.433,1.9,1.9,1.0,1.0,5.8,6.8,1.9,0.0,0.0,1.0,2.9,14.6,
540.0,Justin Jackson,26.0,BOS,SF,1.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,,0.0,18.0,0.0,0.0,36.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,
540.0,Justin Jackson,26.0,PHO,SF,6.0,0.0,35.0,5.1,14.4,0.357,3.1,9.3,0.333,2.1,5.1,0.4,0.464,0.0,0.0,,1.0,6.2,7.2,2.1,0.0,0.0,1.0,3.1,13.4,
541.0,Marko Simonovic,22.0,CHI,C,9.0,0.0,35.0,4.1,15.4,0.267,1.0,5.1,0.2,3.1,10.3,0.3,0.3,8.2,11.3,0.727,5.1,5.1,10.3,0.0,1.0,1.0,2.1,6.2,17.5,
542.0,Cheick Diallo,25.0,DET,C,3.0,0.0,31.0,3.5,9.3,0.375,0.0,0.0,,3.5,9.3,0.375,0.375,5.8,7.0,0.833,4.6,9.3,13.9,0.0,1.2,0.0,1.2,7.0,12.8,
543.0,Micah Potter,23.0,DET,C,3.0,0.0,31.0,5.8,12.8,0.455,0.0,2.3,0.0,5.8,10.5,0.556,0.455,2.3,2.3,1.0,4.6,5.8,10.5,0.0,1.2,1.2,1.2,4.6,13.9,
544.0,Juwan Morgan,24.0,2TM,PF,2.0,0.0,31.0,2.3,3.5,0.667,1.2,2.3,0.5,1.2,1.2,1.0,0.833,0.0,0.0,,2.3,2.3,4.6,1.2,0.0,0.0,0.0,3.5,5.8,
544.0,Juwan Morgan,24.0,TOR,PF,1.0,0.0,27.0,2.7,4.0,0.667,1.3,2.7,0.5,1.3,1.3,1.0,0.833,0.0,0.0,,2.7,2.7,5.3,1.3,0.0,0.0,0.0,4.0,6.7,
544.0,Juwan Morgan,24.0,BOS,PF,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
545.0,Jordan Schakel,23.0,WAS,SG,4.0,0.0,30.0,1.2,13.2,0.091,1.2,7.2,0.167,0.0,6.0,0.0,0.136,2.4,2.4,1.0,2.4,7.2,9.6,0.0,1.2,0.0,1.2,0.0,6.0,
546.0,Daniel Oturu,22.0,TOR,C,3.0,0.0,27.0,4.0,8.0,0.5,0.0,1.3,0.0,4.0,6.7,0.6,0.5,4.0,6.7,0.6,1.3,5.3,6.7,0.0,0.0,2.7,0.0,1.3,12.0,
547.0,Deividas Sirvydis,21.0,DET,SG,3.0,0.0,27.0,1.3,13.3,0.1,1.3,9.3,0.143,0.0,4.0,0.0,0.15,0.0,0.0,,0.0,8.0,8.0,1.3,4.0,1.3,0.0,5.3,4.0,
548.0,Mac McClung,23.0,2TM,SG,2.0,0.0,25.0,4.3,8.6,0.5,1.4,4.3,0.333,2.9,4.3,0.667,0.583,1.4,1.4,1.0,0.0,4.3,4.3,1.4,1.4,1.4,4.3,7.2,11.5,
548.0,Mac McClung,23.0,CHI,PG,1.0,0.0,3.0,12.0,12.0,1.0,0.0,0.0,,12.0,12.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,24.0,
