Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
85.0,Jae'Sean Tate,26.0,HOU,PF,78.0,77.0,2056.0,8.4,16.9,0.498,1.5,4.7,0.312,6.9,12.2,0.569,0.541,3.0,4.3,0.707,3.1,6.6,9.7,5.1,1.7,0.9,3.2,6.6,21.3,111.0,116.0,
86.0,Kevin Durant,33.0,BRK,PF,55.0,55.0,2047.0,13.7,26.4,0.518,2.7,7.1,0.383,11.0,19.3,0.568,0.57,8.8,9.7,0.91,0.7,9.0,9.6,8.3,1.1,1.2,4.5,2.7,38.9,121.0,112.0,"MVP-10,AS,NBA2"
87.0,Duncan Robinson,27.0,MIA,SG,79.0,68.0,2043.0,7.1,17.8,0.399,5.7,15.3,0.372,1.4,2.5,0.569,0.559,1.2,1.5,0.836,0.6,4.4,5.0,3.2,1.0,0.3,1.5,4.9,21.1,113.0,112.0,
88.0,Clint Capela,27.0,ATL,C,74.0,73.0,2042.0,8.9,14.5,0.613,0.0,0.0,0.0,8.9,14.5,0.614,0.613,1.9,4.1,0.473,6.7,14.4,21.1,2.2,1.3,2.2,1.1,4.0,19.7,132.0,109.0,
89.0,Bobby Portis,26.0,MIL,C,72.0,59.0,2028.0,9.9,20.6,0.479,3.1,8.0,0.393,6.7,12.6,0.533,0.555,2.0,2.7,0.752,4.3,11.3,15.6,2.0,1.3,1.2,2.1,4.1,24.9,115.0,110.0,
90.0,Al Horford,35.0,BOS,C,69.0,69.0,2005.0,6.6,14.1,0.467,2.2,6.6,0.336,4.4,7.5,0.582,0.546,2.0,2.4,0.842,2.7,10.5,13.1,5.7,1.2,2.3,1.6,3.2,17.4,124.0,104.0,DPOY-9
91.0,Steven Adams,28.0,MEM,C,76.0,75.0,1999.0,5.0,9.2,0.547,0.0,0.0,0.0,5.0,9.2,0.548,0.547,2.6,4.8,0.543,8.4,9.8,18.2,6.1,1.6,1.4,2.8,3.7,12.6,125.0,108.0,
92.0,Kelly Oubre Jr.,26.0,CHO,SF,76.0,13.0,1999.0,9.8,22.4,0.44,4.6,13.3,0.345,5.3,9.1,0.578,0.542,3.0,4.5,0.667,1.9,5.4,7.2,2.0,1.8,0.7,1.6,4.5,27.3,111.0,115.0,6MOY-7
93.0,Deni Avdija,21.0,WAS,SF,82.0,8.0,1984.0,6.2,14.4,0.432,2.0,6.5,0.317,4.2,8.0,0.525,0.503,2.6,3.4,0.757,1.3,9.3,10.6,4.2,1.5,1.1,2.2,4.7,17.1,106.0,113.0,
94.0,P.J. Tucker,36.0,MIA,PF,71.0,70.0,1981.0,5.2,10.8,0.484,2.0,4.9,0.415,3.2,5.9,0.54,0.577,1.1,1.5,0.738,2.5,7.2,9.8,3.8,1.5,0.4,1.7,4.1,13.6,120.0,110.0,
95.0,Isaac Okoro,21.0,CLE,SF,67.0,61.0,1981.0,5.2,10.9,0.48,1.4,4.0,0.35,3.8,6.9,0.555,0.544,3.0,3.9,0.768,1.8,3.3,5.1,3.1,1.4,0.6,1.5,4.1,14.8,120.0,113.0,
96.0,Spencer Dinwiddie,28.0,2TM,PG,67.0,51.0,1980.0,7.7,18.5,0.416,2.8,8.3,0.339,4.9,10.2,0.479,0.493,4.9,6.3,0.774,1.1,5.9,7.0,8.7,1.1,0.3,2.6,3.8,23.1,114.0,115.0,
96.0,Spencer Dinwiddie,28.0,WAS,PG,44.0,44.0,1330.0,6.9,18.3,0.376,2.6,8.4,0.31,4.3,9.9,0.432,0.447,4.3,5.3,0.811,1.3,6.4,7.7,9.5,1.0,0.3,2.7,4.0,20.7,109.0,117.0,
96.0,Spencer Dinwiddie,28.0,DAL,PG,23.0,7.0,650.0,9.4,18.8,0.498,3.3,8.1,0.404,6.1,10.8,0.568,0.584,6.1,8.4,0.725,0.7,4.9,5.6,7.0,1.3,0.5,2.4,3.3,28.1,124.0,112.0,
97.0,Malik Beasley,25.0,MIN,SG,79.0,18.0,1976.0,8.0,20.5,0.391,5.8,15.3,0.377,2.2,5.1,0.432,0.532,1.2,1.4,0.817,0.6,4.8,5.5,2.8,1.0,0.3,1.0,2.1,22.9,111.0,116.0,
98.0,Jakob Poeltl,26.0,SAS,C,68.0,67.0,1970.0,10.0,16.1,0.618,0.0,0.0,1.0,10.0,16.1,0.618,0.619,2.3,4.6,0.495,6.4,9.1,15.4,4.6,1.1,2.9,2.7,5.2,22.3,123.0,110.0,
99.0,Shai Gilgeous-Alexander,23.0,OKC,PG,56.0,56.0,1942.0,12.0,26.4,0.453,2.2,7.4,0.3,9.7,18.9,0.514,0.496,8.2,10.2,0.81,0.9,6.0,7.0,8.3,1.8,1.2,3.9,3.6,34.4,111.0,113.0,
100.0,Robert Covington,31.0,2TM,PF,71.0,42.0,1940.0,5.3,12.6,0.42,3.2,8.5,0.378,2.0,4.0,0.509,0.548,1.5,1.7,0.841,1.5,8.4,9.9,2.3,2.6,2.3,1.9,4.8,15.2,108.0,110.0,
100.0,Robert Covington,31.0,POR,PF,48.0,40.0,1431.0,4.4,11.5,0.381,2.7,7.9,0.343,1.7,3.6,0.462,0.499,1.0,1.2,0.833,1.4,8.0,9.4,2.3,2.5,2.2,2.0,4.5,12.5,100.0,113.0,
100.0,Robert Covington,31.0,LAC,PF,23.0,2.0,509.0,7.8,15.6,0.5,4.7,10.5,0.45,3.1,5.1,0.604,0.651,2.7,3.2,0.848,1.7,9.5,11.3,2.3,2.8,2.7,1.6,5.6,23.0,127.0,104.0,
101.0,Devin Vassell,21.0,SAS,SF,71.0,32.0,1937.0,8.1,18.9,0.427,3.4,9.4,0.361,4.7,9.5,0.492,0.516,2.1,2.5,0.838,1.1,6.5,7.6,3.4,1.9,1.0,1.4,3.5,21.6,109.0,112.0,
102.0,Jimmy Butler,32.0,MIA,SF,57.0,57.0,1931.0,10.3,21.5,0.48,0.7,3.0,0.233,9.6,18.5,0.52,0.496,10.3,11.8,0.87,2.6,6.1,8.7,8.1,2.4,0.7,3.1,2.3,31.6,124.0,108.0,AS
103.0,Darius Bazley,21.0,OKC,PF,69.0,53.0,1924.0,6.9,16.4,0.422,2.0,6.8,0.297,4.9,9.6,0.511,0.484,3.0,4.3,0.688,1.8,9.2,11.0,2.5,1.5,1.8,2.3,1.7,18.9,101.0,111.0,
104.0,Luke Kennard,25.0,LAC,SG,70.0,13.0,1919.0,7.3,16.3,0.449,4.9,10.8,0.449,2.5,5.5,0.449,0.598,1.8,2.0,0.896,0.5,5.3,5.8,3.7,1.1,0.2,1.5,2.6,21.3,119.0,113.0,6MOY-5
105.0,Kevin Porter Jr.,21.0,HOU,PG,61.0,61.0,1907.0,8.4,20.2,0.415,3.9,10.3,0.375,4.5,9.9,0.456,0.511,3.1,4.8,0.642,1.1,5.6,6.7,9.4,1.7,0.5,4.8,3.9,23.7,103.0,117.0,
106.0,Reggie Bullock,30.0,DAL,SF,68.0,37.0,1902.0,5.3,13.3,0.401,3.7,10.4,0.36,1.6,2.9,0.55,0.542,1.1,1.3,0.833,0.9,5.5,6.4,2.2,1.1,0.4,1.1,2.9,15.4,111.0,112.0,
107.0,Ja Morant,22.0,MEM,PG,57.0,57.0,1889.0,14.7,29.8,0.493,2.2,6.5,0.344,12.5,23.3,0.534,0.53,8.0,10.5,0.761,2.0,6.3,8.2,9.7,1.7,0.6,5.0,2.2,39.6,116.0,111.0,"MVP-7,MIP-1,AS,NBA2"
108.0,Jae Crowder,31.0,PHO,PF,67.0,67.0,1886.0,5.5,13.9,0.399,3.2,9.3,0.348,2.3,4.6,0.503,0.516,1.8,2.3,0.789,0.8,8.3,9.0,3.2,2.4,0.8,1.4,4.4,16.1,109.0,105.0,
109.0,Jarred Vanderbilt,22.0,MIN,PF,74.0,67.0,1880.0,5.4,9.1,0.587,0.1,0.4,0.143,5.3,8.8,0.605,0.59,2.2,3.3,0.656,5.4,10.3,15.8,2.4,2.5,1.2,1.8,4.6,13.0,127.0,108.0,
110.0,Lauri Markkanen,24.0,CLE,SF,61.0,61.0,1878.0,8.3,18.7,0.445,3.6,10.1,0.358,4.7,8.6,0.548,0.542,3.7,4.2,0.868,1.6,7.6,9.2,2.2,1.2,0.8,1.4,3.5,23.9,117.0,110.0,
111.0,Grant Williams,23.0,BOS,PF,77.0,21.0,1875.0,5.4,11.4,0.475,2.8,6.8,0.411,2.6,4.6,0.569,0.597,2.3,2.5,0.905,1.7,5.6,7.3,2.1,1.0,1.5,1.6,4.9,16.0,122.0,109.0,
112.0,Brandon Ingram,24.0,NOP,SF,55.0,55.0,1869.0,12.0,26.0,0.461,2.0,6.0,0.327,10.0,20.0,0.501,0.498,7.0,8.5,0.826,0.9,7.5,8.5,8.1,0.9,0.7,4.0,3.1,32.9,111.0,115.0,
113.0,Cody Martin,26.0,CHO,SF,71.0,11.0,1866.0,5.2,10.9,0.482,1.6,4.1,0.384,3.7,6.8,0.542,0.554,1.9,2.8,0.701,2.1,5.2,7.3,4.6,2.3,0.8,1.6,3.0,14.0,120.0,114.0,
114.0,Ivica Zubac,24.0,LAC,C,76.0,76.0,1852.0,8.2,13.1,0.626,0.0,0.0,,8.2,13.1,0.626,0.626,4.4,6.0,0.727,5.7,11.3,17.0,3.2,1.0,2.0,3.0,5.4,20.8,126.0,107.0,
115.0,Wendell Carter Jr.,22.0,ORL,PF,62.0,61.0,1852.0,9.4,17.9,0.525,1.8,5.6,0.327,7.5,12.3,0.615,0.576,3.7,5.4,0.691,3.6,13.3,16.9,4.5,0.9,1.1,3.1,4.4,24.3,115.0,110.0,
116.0,Jeff Green,35.0,DEN,PF,75.0,63.0,1849.0,7.3,14.0,0.524,1.4,4.5,0.315,5.9,9.6,0.62,0.574,4.4,5.3,0.833,1.1,5.0,6.1,2.5,0.7,0.7,1.9,4.0,20.5,119.0,115.0,
117.0,Mitchell Robinson,23.0,NYK,C,72.0,62.0,1848.0,7.1,9.3,0.761,0.0,0.0,,7.1,9.3,0.761,0.761,2.4,4.9,0.486,8.0,8.7,16.7,1.0,1.6,3.6,1.6,5.3,16.5,143.0,106.0,
118.0,Bogdan BogdanoviÄ,29.0,ATL,SG,63.0,27.0,1848.0,9.1,21.1,0.431,4.5,12.2,0.368,4.6,8.9,0.516,0.537,2.6,3.1,0.843,0.8,5.9,6.6,5.2,1.8,0.4,1.9,3.5,25.3,114.0,116.0,6MOY-6
119.0,Dennis SchrÃ¶der,28.0,2TM,PG,64.0,29.0,1837.0,8.4,19.4,0.431,2.3,6.7,0.344,6.1,12.7,0.477,0.49,4.2,4.9,0.853,0.9,4.8,5.7,7.9,1.4,0.2,3.8,4.1,23.2,107.0,112.0,
119.0,Dennis SchrÃ¶der,28.0,BOS,PG,49.0,25.0,1433.0,8.9,20.3,0.44,2.3,6.7,0.349,6.6,13.6,0.485,0.497,4.3,5.0,0.848,1.0,4.7,5.7,7.2,1.4,0.2,3.6,4.0,24.4,108.0,110.0,
119.0,Dennis SchrÃ¶der,28.0,HOU,PG,15.0,4.0,404.0,6.5,16.5,0.393,2.2,6.8,0.328,4.2,9.7,0.439,0.461,4.0,4.6,0.872,0.7,5.2,5.9,10.4,1.4,0.4,4.6,4.5,19.2,104.0,118.0,
120.0,Bam Adebayo,24.0,MIA,C,56.0,56.0,1825.0,11.1,20.0,0.557,0.0,0.2,0.0,11.1,19.8,0.562,0.557,7.0,9.3,0.753,3.8,11.7,15.5,5.2,2.2,1.2,4.1,4.7,29.3,117.0,104.0,"DPOY-4,DEF2"
121.0,Mo Bamba,23.0,ORL,C,71.0,69.0,1824.0,7.8,16.4,0.48,2.8,7.5,0.381,5.0,8.9,0.563,0.566,1.5,1.9,0.781,3.9,11.2,15.2,2.3,1.0,3.1,2.0,4.8,20.0,113.0,108.0,
122.0,Isaiah Stewart,20.0,DET,C,71.0,71.0,1816.0,6.7,13.2,0.51,0.4,1.2,0.326,6.3,11.9,0.529,0.526,2.0,2.8,0.718,6.1,10.5,16.6,2.2,0.6,2.1,2.3,5.7,15.8,113.0,112.0,
123.0,Jarrett Allen,23.0,CLE,C,56.0,56.0,1809.0,10.2,15.0,0.677,0.0,0.3,0.1,10.2,14.8,0.688,0.678,4.6,6.4,0.708,5.3,11.3,16.6,2.5,1.2,2.1,2.6,2.7,25.0,132.0,106.0,AS
124.0,Grayson Allen,26.0,MIL,SG,66.0,61.0,1805.0,6.8,15.1,0.448,4.2,10.4,0.409,2.6,4.8,0.533,0.588,1.7,2.0,0.865,0.9,5.1,5.9,2.7,1.2,0.5,1.1,2.6,19.5,122.0,114.0,
125.0,Robert Williams,24.0,BOS,C,61.0,61.0,1804.0,7.5,10.1,0.736,0.0,0.0,0.0,7.5,10.1,0.738,0.736,1.8,2.5,0.722,6.6,9.6,16.2,3.3,1.5,3.7,1.7,3.8,16.7,148.0,102.0,"DPOY-7,DEF2"
126.0,Jaden McDaniels,21.0,MIN,PF,70.0,31.0,1803.0,6.7,14.6,0.46,2.1,6.6,0.317,4.6,8.0,0.579,0.532,1.5,1.9,0.803,2.0,5.7,7.7,2.1,1.4,1.4,2.0,5.9,17.1,108.0,113.0,
127.0,Immanuel Quickley,22.0,NYK,PG,78.0,3.0,1802.0,7.9,20.1,0.392,3.8,11.0,0.346,4.1,9.1,0.448,0.487,4.9,5.6,0.881,0.9,6.0,6.9,7.6,1.5,0.1,2.7,4.6,24.5,114.0,112.0,6MOY-10
128.0,Corey Kispert,22.0,WAS,SF,77.0,36.0,1801.0,6.4,14.1,0.455,3.1,8.8,0.35,3.4,5.3,0.629,0.564,1.5,1.7,0.871,1.5,4.3,5.7,2.3,1.0,0.6,1.4,2.6,17.4,114.0,118.0,
129.0,Dwight Powell,30.0,DAL,C,82.0,71.0,1798.0,7.5,11.2,0.671,0.4,1.0,0.351,7.2,10.2,0.703,0.687,4.6,5.9,0.783,4.8,6.5,11.3,2.7,1.0,1.1,1.8,6.2,20.1,142.0,110.0,
130.0,Mason Plumlee,31.0,CHO,C,73.0,73.0,1793.0,5.5,8.6,0.641,0.0,0.1,0.0,5.5,8.5,0.645,0.641,1.8,4.6,0.392,4.7,10.4,15.1,6.0,1.6,1.4,2.7,6.0,12.8,122.0,111.0,
131.0,Carmelo Anthony,37.0,LAL,PF,69.0,3.0,1793.0,8.5,19.3,0.441,4.0,10.6,0.375,4.5,8.7,0.521,0.544,3.5,4.3,0.83,1.7,6.0,7.7,1.8,1.3,1.4,1.6,4.4,24.6,114.0,114.0,
132.0,Josh Hart,26.0,2TM,SG,54.0,53.0,1791.0,7.9,15.6,0.504,2.0,5.9,0.343,5.9,9.8,0.601,0.569,4.4,5.8,0.758,1.7,9.0,10.7,6.2,1.7,0.4,3.1,4.1,22.2,117.0,113.0,
132.0,Josh Hart,26.0,NOP,SG,41.0,40.0,1374.0,7.0,13.9,0.505,1.5,4.7,0.323,5.5,9.2,0.598,0.56,4.2,5.5,0.753,1.9,9.5,11.4,6.0,1.6,0.4,2.9,4.2,19.7,118.0,112.0,
132.0,Josh Hart,26.0,POR,SG,13.0,13.0,417.0,10.8,21.4,0.503,3.6,9.7,0.373,7.1,11.7,0.61,0.587,5.2,6.7,0.772,1.1,7.1,8.2,6.6,1.9,0.2,3.9,3.7,30.3,116.0,117.0,
133.0,Caris LeVert,27.0,2TM,SG,58.0,49.0,1781.0,10.5,23.6,0.444,2.3,7.1,0.32,8.2,16.5,0.497,0.492,4.0,5.3,0.756,1.2,4.7,5.9,6.9,1.4,0.6,3.0,3.6,27.3,108.0,116.0,
133.0,Caris LeVert,27.0,IND,SG,39.0,39.0,1214.0,11.2,25.1,0.447,2.5,7.6,0.323,8.8,17.5,0.501,0.496,4.5,5.9,0.76,1.2,4.8,6.1,7.0,1.4,0.7,3.0,3.7,29.4,109.0,118.0,
133.0,Caris LeVert,27.0,CLE,SG,19.0,10.0,567.0,8.9,20.4,0.435,1.8,5.9,0.313,7.0,14.5,0.485,0.481,3.1,4.1,0.745,1.1,4.5,5.6,6.6,1.4,0.4,2.9,3.5,22.7,104.0,112.0,
134.0,Bruce Brown,25.0,BRK,SF,72.0,45.0,1774.0,7.0,13.8,0.506,1.0,2.6,0.404,6.0,11.3,0.529,0.543,2.7,3.5,0.758,2.7,6.7,9.4,4.0,2.1,1.4,1.5,4.8,17.7,121.0,111.0,
135.0,P.J. Washington,23.0,CHO,C,65.0,28.0,1768.0,6.8,14.4,0.47,3.0,8.2,0.365,3.8,6.3,0.606,0.573,1.6,2.2,0.716,2.2,6.9,9.1,4.0,1.5,1.7,2.2,4.1,18.1,114.0,113.0,
136.0,Chuma Okeke,23.0,ORL,PF,70.0,20.0,1749.0,6.0,15.9,0.376,3.3,10.3,0.318,2.7,5.6,0.48,0.478,1.5,1.8,0.846,1.3,8.3,9.6,3.3,2.7,1.2,1.6,2.6,16.7,101.0,109.0,
137.0,Georges Niang,28.0,PHI,PF,76.0,7.0,1736.0,7.1,16.2,0.437,4.5,11.1,0.403,2.6,5.1,0.511,0.575,1.5,1.7,0.881,0.7,5.1,5.8,2.9,0.9,0.4,1.7,5.5,20.1,113.0,115.0,
138.0,Kevon Looney,25.0,GSW,C,82.0,80.0,1732.0,5.9,10.2,0.571,0.0,0.0,0.0,5.9,10.2,0.573,0.571,2.1,3.5,0.6,5.9,10.9,16.8,4.6,1.4,1.5,1.9,6.1,13.8,128.0,105.0,
139.0,Cameron Johnson,25.0,PHO,PF,66.0,16.0,1730.0,7.8,16.9,0.46,4.6,10.9,0.425,3.1,6.0,0.523,0.596,2.7,3.2,0.86,1.2,6.4,7.6,2.8,1.6,0.4,1.3,3.1,22.9,123.0,109.0,6MOY-3
140.0,Gary Harris,27.0,ORL,SG,61.0,30.0,1730.0,6.7,15.5,0.434,3.2,8.4,0.384,3.5,7.0,0.494,0.539,2.3,2.7,0.874,1.0,2.4,3.4,3.0,1.6,0.3,1.7,3.1,19.0,110.0,116.0,
141.0,OG Anunoby,24.0,TOR,SF,48.0,48.0,1728.0,8.9,20.2,0.443,3.3,9.2,0.363,5.6,11.0,0.511,0.526,2.6,3.4,0.754,2.1,5.5,7.6,3.6,2.1,0.7,2.3,3.8,23.8,112.0,111.0,
142.0,Precious Achiuwa,22.0,TOR,C,73.0,28.0,1725.0,7.7,17.5,0.439,1.6,4.5,0.359,6.1,13.0,0.468,0.486,2.3,3.8,0.595,4.2,9.5,13.7,2.4,1.1,1.2,2.4,4.4,19.2,105.0,110.0,
143.0,Deandre Ayton,23.0,PHO,C,58.0,58.0,1713.0,12.4,19.6,0.634,0.2,0.5,0.368,12.2,19.0,0.642,0.639,3.0,4.0,0.746,4.2,12.5,16.7,2.4,1.1,1.1,2.6,4.0,28.0,124.0,105.0,
144.0,Garrison Mathews,25.0,HOU,SG,65.0,33.0,1712.0,5.1,12.8,0.399,3.9,10.7,0.36,1.3,2.1,0.6,0.55,4.0,5.0,0.794,0.9,4.4,5.3,1.8,1.6,0.7,1.1,4.7,18.1,120.0,118.0,
145.0,Josh Giddey,19.0,OKC,SF,54.0,54.0,1700.0,8.1,19.2,0.419,1.6,6.1,0.263,6.4,13.1,0.492,0.461,1.6,2.3,0.709,2.8,9.3,12.1,9.9,1.5,0.6,4.9,2.5,19.3,97.0,112.0,
146.0,Pat Connaughton,29.0,MIL,SF,65.0,19.0,1691.0,6.4,14.1,0.458,4.1,10.5,0.395,2.3,3.6,0.643,0.605,1.3,1.5,0.833,1.3,6.5,7.8,2.3,1.7,0.4,1.0,2.4,18.3,124.0,113.0,
147.0,Chris Boucher,29.0,TOR,SF,80.0,9.0,1690.0,7.9,17.1,0.464,2.0,6.8,0.297,5.9,10.3,0.575,0.523,4.4,5.7,0.777,5.3,9.3,14.6,0.7,1.4,2.2,1.2,5.1,22.3,124.0,108.0,
148.0,Matisse Thybulle,24.0,PHI,SG,66.0,50.0,1685.0,4.4,8.9,0.5,1.3,4.3,0.313,3.1,4.6,0.673,0.575,1.0,1.3,0.791,1.2,3.2,4.5,2.2,3.4,2.1,1.2,4.7,11.2,116.0,108.0,"DPOY-11,DEF2"
149.0,Anfernee Simons,22.0,POR,SG,57.0,30.0,1681.0,10.3,23.2,0.443,5.2,12.8,0.405,5.1,10.3,0.49,0.555,3.0,3.4,0.888,0.8,3.6,4.4,6.4,0.9,0.2,3.3,3.2,28.7,112.0,121.0,
150.0,Coby White,21.0,CHI,PG,61.0,17.0,1675.0,8.1,18.8,0.433,4.0,10.3,0.385,4.2,8.5,0.491,0.539,2.3,2.7,0.857,0.5,4.8,5.3,5.1,0.8,0.3,2.0,4.0,22.5,111.0,117.0,
151.0,Danilo Gallinari,33.0,ATL,PF,66.0,18.0,1672.0,7.6,17.5,0.434,3.3,8.6,0.381,4.3,8.9,0.485,0.528,4.1,4.6,0.904,1.0,8.0,9.1,3.0,0.8,0.4,1.1,2.7,22.7,120.0,117.0,
152.0,Eric Gordon,33.0,HOU,SG,57.0,46.0,1669.0,7.6,16.1,0.475,3.5,8.6,0.412,4.1,7.5,0.548,0.585,3.0,3.8,0.778,0.4,2.8,3.2,4.4,0.8,0.5,3.1,1.8,21.8,111.0,121.0,
153.0,Kevin Love,33.0,CLE,C,74.0,4.0,1665.0,9.8,22.8,0.43,5.6,14.3,0.392,4.2,8.5,0.493,0.553,5.0,5.9,0.838,2.6,13.5,16.1,4.8,0.8,0.5,2.9,3.0,30.2,117.0,108.0,6MOY-2
154.0,Luguentz Dort,22.0,OKC,SG,51.0,51.0,1665.0,8.6,21.2,0.404,3.8,11.4,0.332,4.8,9.8,0.487,0.493,4.7,5.6,0.843,1.1,5.1,6.2,2.6,1.3,0.5,2.6,4.4,25.7,104.0,115.0,
155.0,John Collins,24.0,ATL,PF,54.0,53.0,1663.0,10.0,19.0,0.526,1.9,5.2,0.364,8.1,13.8,0.588,0.576,4.0,5.0,0.793,2.7,9.7,12.5,2.9,1.0,1.7,1.8,4.8,25.9,122.0,114.0,
156.0,De'Anthony Melton,23.0,MEM,SG,73.0,15.0,1657.0,8.1,20.1,0.404,4.0,10.7,0.374,4.1,9.3,0.44,0.504,2.6,3.5,0.75,1.8,7.6,9.5,5.6,3.0,1.1,3.2,3.7,22.8,108.0,107.0,6MOY-8
157.0,KJ Martin,21.0,HOU,SF,79.0,2.0,1656.0,8.0,15.0,0.533,1.7,4.8,0.357,6.3,10.2,0.617,0.591,2.2,3.5,0.634,2.3,6.2,8.5,2.9,1.0,1.1,1.7,3.2,20.0,118.0,118.0,
158.0,Killian Hayes,20.0,DET,PG,66.0,40.0,1647.0,5.2,13.6,0.383,1.3,4.9,0.263,3.9,8.7,0.452,0.431,1.7,2.2,0.77,1.1,5.2,6.2,8.2,2.3,1.0,3.3,5.4,13.4,97.0,113.0,
159.0,Montrezl Harrell,28.0,2TM,C,71.0,3.0,1641.0,10.7,16.6,0.645,0.1,0.5,0.235,10.6,16.1,0.658,0.649,6.3,8.8,0.716,4.4,8.4,12.9,4.3,0.9,1.3,2.1,4.1,27.8,134.0,114.0,6MOY-9
159.0,Montrezl Harrell,28.0,WAS,C,46.0,3.0,1117.0,10.9,17.0,0.645,0.2,0.7,0.267,10.8,16.3,0.66,0.65,6.6,9.1,0.727,4.3,9.4,13.7,4.3,0.8,1.4,2.2,3.9,28.7,134.0,114.0,
159.0,Montrezl Harrell,28.0,CHO,C,25.0,0.0,524.0,10.2,15.8,0.645,0.0,0.2,0.0,10.2,15.6,0.653,0.645,5.8,8.3,0.692,4.9,6.3,11.2,4.5,1.0,1.1,2.0,4.5,26.1,135.0,116.0,
160.0,Lonnie Walker IV,23.0,SAS,SG,70.0,6.0,1612.0,9.3,22.7,0.407,3.3,10.5,0.314,6.0,12.2,0.487,0.48,3.5,4.4,0.784,0.5,4.9,5.4,4.5,1.3,0.6,2.1,2.9,25.3,103.0,115.0,
161.0,Cory Joseph,30.0,DET,PG,65.0,39.0,1600.0,5.4,12.2,0.445,2.0,4.8,0.414,3.4,7.4,0.465,0.526,3.0,3.4,0.885,0.9,4.4,5.3,7.2,1.3,0.5,2.6,4.5,15.9,115.0,116.0,
162.0,Josh Richardson,28.0,2TM,SG,65.0,7.0,1600.0,7.2,16.4,0.438,3.1,7.6,0.415,4.1,8.8,0.458,0.534,2.9,3.3,0.889,1.3,4.4,5.7,3.5,1.7,0.9,2.0,3.6,20.4,113.0,110.0,
162.0,Josh Richardson,28.0,BOS,SG,44.0,0.0,1087.0,6.9,15.7,0.443,2.8,7.1,0.397,4.1,8.5,0.481,0.534,2.8,3.2,0.859,1.2,4.5,5.7,3.0,1.6,1.1,1.8,3.7,19.5,113.0,109.0,
162.0,Josh Richardson,28.0,SAS,SG,21.0,7.0,513.0,7.7,17.9,0.429,3.7,8.4,0.444,3.9,9.4,0.416,0.534,3.3,3.5,0.946,1.5,4.1,5.6,4.6,2.1,0.6,2.5,3.2,22.4,112.0,114.0,
163.0,Torrey Craig,31.0,2TM,SF,78.0,16.0,1596.0,6.1,13.4,0.454,2.3,7.1,0.329,3.8,6.3,0.594,0.541,1.2,1.6,0.75,2.6,6.8,9.5,2.8,1.4,1.1,2.0,4.6,15.7,110.0,113.0,
163.0,Torrey Craig,31.0,IND,SF,51.0,14.0,1034.0,6.1,13.3,0.456,2.2,6.5,0.333,3.9,6.8,0.573,0.537,1.3,1.7,0.771,2.8,6.4,9.2,2.7,1.1,0.9,1.8,4.5,15.6,112.0,117.0,
163.0,Torrey Craig,31.0,PHO,SF,27.0,2.0,562.0,6.2,13.7,0.45,2.7,8.2,0.323,3.5,5.5,0.641,0.547,1.0,1.5,0.706,2.3,7.5,9.8,2.8,1.9,1.5,2.4,4.8,16.0,106.0,106.0,
164.0,Gabe Vincent,25.0,MIA,PG,68.0,27.0,1589.0,6.7,16.2,0.417,3.7,10.2,0.368,3.0,6.0,0.5,0.533,1.4,1.7,0.815,0.7,3.3,4.0,6.6,2.0,0.4,3.1,5.0,18.6,107.0,111.0,
165.0,Max Strus,25.0,MIA,SF,68.0,16.0,1587.0,7.8,17.8,0.441,5.7,13.9,0.41,2.1,3.8,0.557,0.602,1.3,1.7,0.792,0.8,5.6,6.4,2.9,0.9,0.5,1.8,3.7,22.7,116.0,112.0,
166.0,Jusuf NurkiÄ,27.0,POR,C,56.0,56.0,1579.0,9.9,18.6,0.535,0.5,1.7,0.268,9.5,16.8,0.563,0.548,5.7,8.3,0.69,5.2,14.0,19.2,4.9,1.9,1.1,4.4,5.8,26.1,112.0,112.0,
167.0,De'Andre Hunter,24.0,ATL,SF,53.0,52.0,1577.0,7.9,17.9,0.442,2.3,6.1,0.379,5.6,11.8,0.474,0.506,4.0,5.2,0.765,0.8,4.7,5.5,2.1,1.1,0.7,2.2,4.8,22.1,106.0,117.0,
168.0,Amir Coffey,24.0,LAC,SG,69.0,30.0,1567.0,6.6,14.6,0.453,3.0,7.9,0.378,3.6,6.6,0.542,0.556,3.2,3.7,0.863,0.8,5.3,6.2,3.9,1.2,0.5,1.4,2.7,19.4,120.0,113.0,
169.0,Oshae Brissett,23.0,IND,SF,67.0,25.0,1564.0,6.5,15.8,0.411,2.6,7.4,0.35,3.9,8.4,0.465,0.493,3.6,5.1,0.695,3.4,7.8,11.2,2.3,1.4,0.9,1.7,3.6,19.2,112.0,116.0,
170.0,Marcus Morris,32.0,LAC,PF,54.0,54.0,1564.0,9.4,21.6,0.434,3.2,8.6,0.367,6.2,13.0,0.478,0.507,4.0,4.6,0.872,0.8,6.7,7.5,3.5,0.9,0.6,2.2,3.6,26.0,108.0,112.0,
